SERIES,COLOR,FRAME,X,Y,Z
55,Green,2,-91.614449,0.570633,77.708138
55,Green,3,-90.628349,-0.261875,77.232048
55,Green,4,-87.988083,4.244621,80.247131
56,Green,0,161.658340,105.583603,-2.863632
56,Green,1,158.804474,106.215225,-3.843079
57,Green,0,-93.758896,-140.739075,97.559471
57,Green,1,-92.046997,-140.855438,98.465202
57,Green,2,-89.687653,-140.409592,98.374573
57,Green,3,-85.204796,-141.473984,95.127235
58,Green,0,-135.946396,-90.587868,88.486588
58,Green,1,-133.991180,-94.671234,90.965881
58,Green,2,-130.919678,-94.103348,89.596878
58,Green,3,-127.866005,-94.869728,92.315781
59,Red,4,-124.311302,-38.625168,87.266228
59,Red,5,-124.525032,-39.365715,85.055611
59,Red,6,-124.141899,-38.516953,87.651588
59,Red,7,-127.002304,-43.845848,90.439781
59,Red,8,-128.657211,-46.431641,90.616844
59,Red,9,-125.976288,-50.340679,88.830330
59,Red,10,-127.133095,-45.984245,90.315186
59,Red,11,-125.964287,-47.220787,91.421173
59,Red,12,-125.814026,-49.020576,91.003044
59,Red,13,-125.870094,-48.617558,90.979858
60,Red,4,-79.568031,-93.691772,92.437057
60,Red,5,-80.351608,-90.388260,89.286072
60,Red,6,-82.128494,-93.200180,91.199402
60,Red,7,-82.232101,-96.269821,90.987610
60,Red,8,-82.176147,-98.503326,91.413353
60,Red,9,-80.020958,-100.219040,89.462112
60,Red,10,-78.122612,-97.576714,90.715607
60,Red,11,-80.468658,-100.253311,91.071312
60,Red,12,-78.684204,-99.418541,90.185043
60,Red,13,-78.315529,-103.939133,90.416290
61,Red,7,-63.354988,-100.735641,69.716415
61,Red,8,-62.867722,-102.780777,70.251572
61,Red,9,-62.252197,-104.689705,68.374054
61,Red,10,-60.226067,-102.316658,66.251320
61,Red,11,-60.219421,-104.419350,68.148827
61,Red,12,-58.822334,-110.578300,67.371315
61,Red,13,-55.755978,-114.673546,65.910904
62,Red,4,-109.926727,-141.093842,67.503235
62,Red,5,-110.620201,-138.975555,61.197556
62,Red,6,-113.116776,-140.574493,74.721710
62,Red,7,-112.712059,-142.184784,70.798439
62,Red,8,-111.778427,-144.093964,68.852829
62,Red,9,-110.068054,-147.204239,65.349815
62,Red,10,-109.062706,-144.151779,64.857605
62,Red,11,-108.139877,-147.319794,63.656769
62,Red,12,-105.417130,-154.015839,65.776154
62,Red,13,-101.879791,-162.083099,66.422791
63,Red,4,-30.727367,-109.926651,-30.194099
63,Red,5,-31.545273,-110.726433,-31.808121
63,Red,6,-30.704670,-110.868126,-30.536507
63,Red,7,-30.770981,-111.239624,-32.269440
63,Red,8,-30.433960,-112.542130,-33.072784
63,Red,9,-29.003864,-116.091316,-34.951004
63,Red,10,-28.509785,-113.690018,-37.470795
63,Red,11,-28.439838,-115.255951,-37.973373
63,Red,12,-26.834091,-118.001656,-36.485535
63,Red,13,-24.532433,-122.689995,-31.916885
64,Red,3,-122.799721,-95.853630,-137.941971
64,Red,4,-123.822708,-93.568588,-138.052933
64,Red,5,-124.722916,-89.954445,-138.004013
64,Red,6,-128.189941,-89.298370,-136.806137
64,Red,7,-125.893967,-89.872658,-137.705734
64,Red,8,-126.981758,-89.593552,-138.752457
64,Red,9,-126.572670,-90.688469,-139.354370
64,Red,10,-126.588928,-88.994804,-138.225311
64,Red,11,-125.308472,-90.209206,-138.327606
64,Red,12,-123.690918,-95.326294,-140.733795
64,Red,13,-121.931107,-97.112862,-139.200623
65,Red,7,-48.739517,-172.770157,7.265579
65,Red,8,-48.890350,-173.264862,6.403130
65,Red,9,-48.293663,-177.054657,5.289886
65,Red,10,-46.736282,-175.653564,6.274002
65,Red,11,-47.674164,-175.975586,5.888039
65,Red,12,-46.486263,-177.662186,5.961395
65,Red,13,-43.270309,-184.976883,4.889252
66,Red,8,-68.816116,-191.266144,-64.903496
66,Red,9,-68.592453,-192.129074,-72.912384
66,Red,10,-68.507309,-188.540283,-75.123299
66,Red,11,-68.566895,-189.261414,-78.305603
66,Red,12,-69.314529,-190.499908,-67.749992
66,Red,13,-66.769905,-194.779755,-60.703720
67,Green,0,172.698517,203.586639,-107.449081
68,Red,7,-185.665085,-185.236038,-42.783234
68,Red,8,-182.421127,-186.772293,-46.986938
68,Red,9,-180.796265,-189.223587,-47.092140
68,Red,10,-178.927094,-185.983978,-47.169121
68,Red,11,-178.045761,-187.557465,-47.223961
68,Red,12,-178.233246,-192.933960,-46.791176
68,Red,13,-174.885651,-198.049286,-50.868004
69,Red,13,-157.840424,-158.054611,60.291336
70,Red,7,4.584412,-77.890663,28.726135
70,Red,8,4.437412,-78.106949,31.511894
70,Red,9,5.145084,-80.492615,30.270622
70,Red,10,6.590864,-79.143471,27.292915
70,Red,11,5.833576,-80.047623,27.297737
70,Red,12,6.747221,-85.453110,28.346382
70,Red,13,10.247023,-91.080200,28.359398
71,Red,11,19.375744,-55.291985,68.402534
71,Red,12,20.719772,-60.223572,65.876091
71,Red,13,26.380592,-67.929535,67.056679
72,Red,6,-37.677223,13.530602,-26.862206
72,Red,7,-39.328156,12.685333,-26.330734
72,Red,8,-39.853729,12.409454,-25.487083
72,Red,9,-39.102856,9.921791,-25.354050
72,Red,10,-37.155067,11.067833,-27.315384
72,Red,11,-37.844013,9.198799,-25.200966
72,Red,12,-37.143768,3.716110,-25.618690
72,Red,13,-30.883183,-1.353737,-26.380753
73,Red,12,-22.292551,35.626274,-76.699585
73,Red,13,-17.450676,31.589066,-75.203575
74,Red,8,-114.967636,61.223991,-106.418793
74,Red,9,-114.874756,61.290710,-106.191467
74,Red,10,-113.180573,61.247292,-102.804047
74,Red,11,-112.013458,60.040947,-102.807663
74,Red,12,-111.601578,54.154190,-102.742813
74,Red,13,-105.128548,51.305794,-100.530609
75,Red,3,-108.656891,-40.691891,-113.168777
75,Red,4,-108.084969,-36.807137,-113.552643
75,Red,5,-108.164291,-36.891792,-113.504944
75,Red,6,-109.370712,-38.055916,-112.280075
75,Red,7,-108.441711,-39.245522,-114.621292
75,Red,8,-108.169968,-39.028984,-116.374886
75,Red,9,-107.580025,-41.546738,-116.158607
75,Red,10,-107.441971,-40.338726,-115.704109
75,Red,11,-106.610580,-42.879436,-115.939156
75,Red,12,-105.911339,-47.647892,-115.954895
75,Red,13,-102.892723,-51.152275,-118.017731
76,Red,4,-174.044128,-1.638565,-164.476410
76,Red,5,-177.274658,-0.278931,-160.411148
76,Red,6,-178.809753,-1.165428,-160.362671
76,Red,7,-177.786942,-1.933273,-160.236069
76,Red,8,-178.890442,-1.240471,-161.110809
76,Red,9,-177.163620,-4.544914,-160.780914
76,Red,10,-177.190247,-1.391609,-161.103943
76,Red,11,-175.935638,-3.796577,-161.279831
76,Red,12,-176.783997,-9.924797,-162.347229
76,Red,13,-171.338470,-12.022842,-157.477997
77,Red,7,-121.873856,148.958954,-27.690712
77,Red,8,-123.182495,149.175293,-27.266518
77,Red,9,-121.394585,146.083405,-26.374290
77,Red,10,-118.540489,146.514999,-19.923042
77,Red,11,-117.590393,144.570862,-15.209137
77,Red,12,-116.917007,141.063904,-12.524979
77,Red,13,-109.142159,131.120972,-15.474846
78,Green,0,66.587402,193.038254,7.363556
78,Green,1,69.042992,190.458221,5.994690
79,Red,9,-54.249413,106.205078,23.131493
79,Red,10,-51.597824,107.331329,29.571648
79,Red,11,-50.568298,103.876450,29.847549
79,Red,12,-52.362061,98.357910,33.844055
79,Red,13,-41.325577,90.570496,38.497108
80,Red,8,-200.329987,148.534607,-14.693283
80,Red,9,-199.363159,143.337845,-15.386734
80,Red,10,-198.236282,142.121994,-14.681953
80,Red,11,-192.947235,139.770355,-13.596870
80,Red,12,-190.128052,137.134247,-10.028198
80,Red,13,-186.620773,136.149109,-9.910492
81,Green,0,-140.272095,209.684341,-39.062218
81,Green,1,-134.093002,207.997620,-41.766991
81,Green,2,-131.274826,208.160156,-27.056549
82,Red,3,-62.040993,204.781891,-76.619858
82,Red,4,-56.815865,204.800095,-71.615570
82,Red,5,-57.699341,207.801712,-64.969955
82,Red,6,-59.020840,205.346359,-67.033676
82,Red,7,-59.804008,203.670807,-59.263924
82,Red,8,-59.920113,206.628281,-59.602394
82,Red,9,-59.567303,203.304031,-56.530968
83,Red,11,7.534122,103.052826,26.802353
83,Red,12,6.499706,99.952797,33.665352
83,Red,13,14.961712,92.769897,34.654121
84,Red,8,69.103806,169.845337,41.099960
84,Red,9,66.575279,169.985474,41.622726
84,Red,10,69.232559,169.270721,43.888138
84,Red,11,68.449081,168.504059,46.201965
84,Red,12,65.188049,161.384705,49.464722
84,Red,13,72.590019,155.802628,46.687241
85,Red,8,59.005810,195.949341,37.808723
85,Red,9,57.783607,195.767578,36.830627
85,Red,10,60.557671,193.300552,38.369888
85,Red,11,59.510788,191.813263,39.548035
85,Red,12,58.320019,186.787994,45.870392
85,Red,13,69.067688,182.776917,46.264931
86,Red,12,166.174637,112.990616,55.894844
86,Red,13,173.490448,106.407333,59.503197
87,Red,10,164.337738,135.635452,54.118767
87,Red,11,163.599945,134.163528,54.877663
87,Red,12,162.000244,130.939102,59.931290
87,Red,13,171.378632,121.040085,62.251747
88,Red,10,118.502609,155.591309,-51.431606
88,Red,11,116.838348,155.339737,-51.216290
88,Red,12,113.633499,150.609253,-49.722729
88,Red,13,119.283379,150.449875,-38.668900
89,Green,0,49.716080,96.901878,-47.023285
89,Green,1,52.306530,94.485168,-47.517944
90,Red,12,-27.931473,103.184700,58.742920
90,Red,13,-16.559467,93.314423,59.633171
91,Red,11,-113.257538,159.174179,43.483376
91,Red,12,-112.195541,154.601837,44.633156
91,Red,13,-102.107651,142.290604,43.385933
92,Red,9,-141.199371,13.970917,74.030983
92,Red,10,-137.459961,16.851921,76.047394
92,Red,11,-137.058472,12.638054,77.024979
92,Red,12,-135.124146,3.641060,75.459999
92,Red,13,-126.677795,-1.791824,77.072327
93,Red,6,-200.526321,55.962826,21.749557
93,Red,7,-200.488190,51.723167,22.001732
93,Red,8,-200.842667,50.247925,21.804741
93,Red,9,-199.680038,46.422741,21.819000
93,Red,10,-196.891037,48.985329,24.611320
93,Red,11,-195.055969,43.457855,26.491974
93,Red,12,-193.324142,36.449139,30.044731
93,Red,13,-186.057892,30.247044,32.153961
94,Red,10,-186.048950,28.882488,73.782249
94,Red,11,-181.786743,21.517967,75.730171
94,Red,12,-177.708237,15.694439,74.619919
94,Red,13,-168.918259,9.127403,77.257408
95,Red,9,90.498184,-28.707886,81.042114
95,Red,10,91.096649,-29.011703,82.369041
95,Red,11,89.709106,-30.579712,82.981552
95,Red,12,91.020622,-34.442467,83.448273
95,Red,13,95.340134,-41.834831,85.802650
96,Red,7,130.318115,-80.871384,88.936295
96,Red,8,132.690948,-83.975830,89.469696
96,Red,9,132.663666,-84.358986,88.827354
96,Red,10,131.748016,-83.532898,90.260460
96,Red,11,127.914322,-84.035400,89.106796
96,Red,12,130.273438,-85.782501,89.560913
96,Red,13,132.704651,-94.213913,90.709305
97,Green,0,115.359093,-1.769897,-204.512726
97,Green,1,113.966476,-0.942772,-199.335510
97,Green,2,111.232765,0.483917,-199.689209
97,Green,3,109.279694,0.081482,-203.078674
97,Green,4,110.516190,-1.727013,-203.136932
97,Green,5,110.057693,-3.222641,-202.192902
97,Green,6,109.799675,-3.436554,-202.255447
98,Red,7,102.589928,-8.541183,-195.886871
98,Red,8,102.601402,-8.022881,-192.815994
98,Red,9,102.841171,-7.684879,-192.845917
98,Red,10,102.761543,-6.904419,-196.462982
98,Red,11,101.768806,-6.336998,-195.895569
98,Red,12,101.367142,-7.528267,-196.439606
98,Red,13,100.956291,-6.396351,-196.169418
99,Red,8,172.864777,104.527657,-189.502884
99,Red,9,171.783005,106.641701,-188.248703
99,Red,10,171.872620,104.533470,-186.835037
99,Red,11,171.058151,105.871658,-188.359802
99,Red,12,169.439850,106.014717,-188.659790
99,Red,13,164.880356,107.178230,-186.193298
100,Green,0,87.494347,68.116081,-37.530579
101,Red,11,29.199532,79.563339,-189.074982
101,Red,12,28.127434,77.321823,-192.113678
101,Red,13,31.286865,77.739182,-185.124481
102,Red,2,32.887512,-56.236069,-194.251678
102,Red,3,32.130569,-56.027794,-198.237762
102,Red,4,32.113556,-57.846085,-199.496552
102,Red,5,32.095146,-58.205925,-199.685516
102,Red,6,33.268105,-57.770607,-201.050079
102,Red,7,35.499825,-54.357319,-205.170868
102,Red,8,35.656708,-53.973427,-202.869537
102,Red,9,36.101097,-53.697342,-203.740265
102,Red,10,36.079422,-53.488819,-204.582352
102,Red,11,36.142700,-52.655697,-206.559448
102,Red,12,36.668732,-54.956554,-211.722107
102,Red,13,36.433823,-53.976719,-205.412262
103,Red,4,-23.670410,-106.319344,-186.918289
103,Red,5,-23.844128,-107.130249,-185.951080
103,Red,6,-23.405624,-106.407593,-184.758331
103,Red,7,-22.719391,-105.295898,-186.741333
103,Red,8,-22.792229,-103.328308,-187.725235
103,Red,9,-21.731529,-102.906639,-188.680481
103,Red,10,-21.971519,-102.154068,-190.669891
103,Red,11,-21.439590,-103.065224,-192.138702
103,Red,12,-20.328693,-105.761780,-194.533066
103,Red,13,-20.142189,-105.831139,-189.880569
104,Red,13,78.523506,-121.212234,-190.865570
105,Red,4,190.794128,-103.711617,-183.545319
105,Red,5,190.561142,-105.373299,-184.160919
105,Red,6,194.087097,-105.124947,-185.597107
105,Red,7,196.878738,-100.649155,-187.430099
105,Red,8,197.062271,-101.579926,-186.861572
105,Red,9,196.793152,-101.031158,-184.181381
105,Red,10,193.880768,-99.660187,-187.252869
105,Red,11,194.438080,-99.390533,-187.070023
105,Red,12,195.269897,-97.896591,-189.069000
105,Red,13,190.849808,-95.324036,-185.632584
106,Red,3,207.094666,-185.897659,-170.813690
106,Red,4,206.945404,-188.453827,-170.790344
106,Red,5,207.260529,-188.158859,-169.981308
106,Red,6,212.424286,-190.344803,-173.987030
106,Red,7,213.529663,-187.000122,-176.726532
106,Red,8,214.410645,-185.301880,-175.973114
106,Red,9,212.584595,-184.340408,-175.494461
106,Red,10,212.573761,-183.654175,-177.715424
106,Red,11,213.895630,-183.038437,-177.749939
106,Red,12,213.756363,-181.242767,-183.967636
106,Red,13,207.219482,-180.182404,-182.345459
107,Green,0,-37.377586,-0.276871,-199.630600
107,Green,1,-34.105698,-2.164787,-197.645096
107,Green,2,-34.830460,-2.112488,-196.330429
107,Green,3,-35.088295,-3.828163,-203.701477
107,Green,4,-35.391335,-2.417587,-204.272400
107,Green,5,-35.548721,-0.993416,-204.556793
107,Green,6,-34.980476,-0.979546,-204.114212
107,Green,7,-34.438332,-0.164742,-203.467255
107,Green,8,-35.066895,0.143974,-203.249924
107,Green,9,-34.980820,0.668739,-202.295609
107,Green,10,-34.403290,0.776833,-203.736664
107,Green,11,-33.176231,-0.519966,-203.367020
107,Green,12,-32.762505,-2.297676,-200.510498
107,Green,13,-31.065948,-1.600960,-197.742584
108,Green,0,-73.730118,-55.879196,-147.293396
109,Green,0,-160.720551,-114.148338,-197.027161
109,Green,1,-159.297318,-114.097885,-186.456116
109,Green,2,-159.567810,-111.158966,-186.355743
109,Green,3,-160.628448,-113.154297,-191.616348
109,Green,4,-161.234253,-111.126373,-192.334320
110,Green,0,-205.388596,-133.445679,-164.685532
111,Green,0,135.179047,5.095608,-109.194496
111,Green,1,134.646759,5.959297,-108.398506
111,Green,2,132.787720,5.130493,-107.148621
111,Green,3,132.698486,4.143654,-106.848076
111,Green,4,134.152069,3.151609,-107.764534
111,Green,5,133.397247,2.186056,-106.636238
111,Green,6,135.456024,1.379654,-106.178658
112,Green,0,73.020042,84.998360,1.030457
112,Green,1,74.147263,82.737900,-0.914444
112,Green,2,75.237503,82.987366,0.123978
112,Green,3,74.061661,83.624374,1.004013
112,Green,4,76.694336,84.383064,9.910065
112,Green,5,76.811279,84.643829,11.059219
113,Green,0,-143.010315,52.970654,-208.434525
113,Green,1,-140.583466,53.209286,-204.107742
113,Green,2,-140.187805,54.555637,-197.772934
113,Green,3,-142.920105,53.670227,-201.952301
113,Green,4,-141.570282,56.542473,-203.291977
113,Green,5,-142.409714,55.872765,-200.671844
114,Green,0,-162.941864,103.368980,-205.499573
114,Green,1,-159.778290,103.467819,-204.523209
115,Green,0,-190.364227,151.755371,-219.181030
115,Green,1,-183.451782,148.976593,-216.157608
115,Green,2,-182.704041,149.115509,-205.691010
115,Green,3,-185.960266,147.232452,-206.911804
115,Green,4,-183.356750,150.534058,-205.997681
115,Green,5,-185.089447,150.048187,-203.517365
116,Green,0,-17.238155,158.338806,-207.991547
116,Green,1,-17.280979,160.271500,-203.232620
116,Green,2,-17.682867,159.522491,-196.231735
116,Green,3,-19.487820,159.030579,-200.207916
116,Green,4,-16.135031,159.132172,-197.042587
117,Green,0,47.575939,153.576843,-216.044067
117,Green,1,46.683487,152.088287,-209.437622
118,Green,0,179.319519,142.254639,79.450790
118,Green,1,181.343628,141.248993,75.986855
118,Green,2,183.398865,143.675186,76.747246
118,Green,3,182.334778,145.738617,79.307419
118,Green,4,188.382889,145.178207,86.356453
119,Green,0,209.038895,86.763748,65.634720
119,Green,1,209.121735,86.400085,61.800568
120,Green,0,129.216400,210.387085,51.001175
121,Green,0,49.327202,201.944321,66.529160
121,Green,1,53.275372,197.780945,61.068787
121,Green,2,54.026672,200.027390,67.609360
122,Green,0,70.447708,173.825897,65.715919
122,Green,1,73.652473,171.491425,63.310829
122,Green,2,74.192596,173.632095,66.756111
122,Green,3,72.401405,174.604279,69.367035
122,Green,4,76.825531,174.743378,71.349113
123,Green,0,71.767532,100.594406,14.418365
123,Green,1,73.821091,99.157036,12.571091
123,Green,2,74.454132,98.924011,14.211441
123,Green,3,74.221512,99.890770,16.831375
124,Green,0,48.718220,151.756104,62.466476
124,Green,1,50.796551,148.257645,59.894218
124,Green,2,52.614639,150.506241,61.750893
125,Green,0,161.531616,-19.254303,-169.167633
125,Green,1,160.087921,-16.004135,-160.577179
125,Green,2,156.985779,-16.656754,-161.604126
125,Green,3,156.668793,-17.385193,-164.067001
125,Green,4,157.317245,-19.176071,-163.876282
125,Green,5,158.316467,-21.046265,-161.886032
125,Green,6,160.384521,-22.152847,-162.412155
126,Green,0,59.154850,-162.044464,-157.393005
126,Green,1,58.659904,-160.592834,-150.876495
127,Green,0,117.335411,-154.123154,-188.617126
127,Green,1,115.847298,-149.286575,-181.458969
127,Green,2,111.888893,-148.098297,-183.039124
127,Green,3,111.034088,-148.432068,-186.688843
127,Green,4,110.162155,-150.026215,-187.283264
127,Green,5,111.598991,-151.759079,-187.461899
128,Green,0,178.867401,-100.110657,-180.127838
128,Green,1,175.781128,-96.867882,-172.854568
129,Green,0,193.254135,-180.747131,-185.005890
129,Green,1,189.319611,-176.431473,-176.500580
130,Green,0,77.235077,-207.474869,-190.220459
130,Green,1,74.729485,-203.338150,-179.305237
131,Green,0,55.622704,-212.855988,-185.888245
131,Green,1,54.230339,-210.176514,-176.611786
131,Green,2,50.107841,-207.708511,-180.578308
