SERIES,COLOR,FRAME,X,Y,Z
45,Red,9,209.013870,-350.991180,15.515869
45,Red,10,208.546661,-348.111084,19.050568
45,Red,11,203.958221,-351.310486,14.928955
45,Red,12,206.965057,-349.078491,17.095718
45,Red,13,201.732468,-353.848419,20.465012
45,Red,14,197.810181,-362.794861,5.819031
45,Red,15,197.446121,-357.574951,11.620651
46,Green,0,-96.757889,351.228394,23.584167
46,Green,1,-87.004318,349.294098,26.532135
46,Green,2,-89.142715,351.528809,22.929779
46,Green,3,-90.937622,350.317566,30.121094
47,Green,0,-132.530472,340.292023,33.245209
47,Green,1,-122.073273,338.527802,35.225800
47,Green,2,-123.095428,340.484161,36.059784
48,Green,0,-175.798035,307.651703,18.600616
48,Green,1,-163.575470,306.028778,23.522705
48,Green,2,-166.183960,307.744568,22.673889
48,Green,3,-168.351410,305.979401,29.160309
48,Green,4,-167.256439,304.045288,27.480957
49,Green,0,-161.532974,314.153961,36.498901
49,Green,1,-151.446564,312.957458,38.995209
49,Green,2,-155.845932,313.119812,38.276398
49,Green,3,-156.626801,311.766174,37.113373
49,Green,4,-154.490967,309.509613,37.621124
49,Green,5,-154.676453,308.954559,38.307220
49,Green,6,-151.396469,307.406219,36.709656
49,Green,7,-153.150909,308.487793,37.829376
49,Green,8,-153.271027,308.228424,39.262329
49,Green,9,-154.189423,311.079651,34.562439
49,Green,10,-147.974045,309.864380,34.269592
49,Green,11,-149.091125,309.987885,34.565948
49,Green,12,-150.603943,309.377350,32.564178
49,Green,13,-145.493286,311.860596,34.284760
49,Green,14,-141.486938,313.924744,34.306610
49,Green,15,-144.636230,314.313599,34.511322
50,Green,0,-117.271103,342.026794,-72.662628
50,Green,1,-109.056198,343.151672,-61.945984
50,Green,2,-110.547241,345.548401,-60.945099
50,Green,3,-112.680099,343.848755,-56.244568
50,Green,4,-115.888725,339.497864,-52.469147
51,Green,0,-131.879196,233.069672,-88.010864
51,Green,1,-123.714417,235.817078,-73.273102
51,Green,2,-128.451859,236.881989,-77.775940
52,Green,0,-149.620361,196.604675,-7.511047
52,Green,1,-142.826431,199.133606,-1.102997
53,Green,0,-110.293518,331.035309,-39.937012
53,Green,1,-101.653641,331.676819,-29.075134
54,Green,0,-82.342651,296.044434,-66.294037
54,Green,1,-74.021057,296.438599,-55.980194
54,Green,2,-74.519424,297.905823,-57.742981
54,Green,3,-78.296890,296.106842,-51.698730
54,Green,4,-80.260895,294.627869,-51.485626
55,Green,0,-39.255730,347.849182,-7.621246
55,Green,1,-31.577240,345.292511,-5.004272
55,Green,2,-31.867455,348.256470,-4.801941
55,Green,3,-33.674202,346.244690,-2.552246
56,Red,3,187.856750,-350.331665,-75.256210
56,Red,4,182.829468,-346.606201,-71.542618
56,Red,5,182.395996,-349.786865,-67.239868
56,Red,6,187.236603,-348.397949,-68.332047
56,Red,7,179.253922,-347.996979,-73.503204
56,Red,8,181.182068,-347.052673,-70.471222
56,Red,9,182.026169,-347.001068,-67.377945
56,Red,10,183.931976,-346.975311,-64.012802
56,Red,11,179.816147,-345.926270,-60.647064
56,Red,12,180.740707,-345.810791,-60.659088
56,Red,13,177.855865,-347.591858,-57.993469
56,Red,14,169.704117,-353.889343,-63.984772
56,Red,15,168.338287,-349.988098,-64.843445
57,Green,0,-45.042389,373.702393,-209.583496
57,Green,1,-43.239929,379.687622,-192.880676
57,Green,2,-45.735016,377.889496,-192.992401
57,Green,3,-54.466034,377.852600,-185.639893
57,Green,4,-60.764755,375.472778,-187.628845
57,Green,5,-56.297577,371.028931,-182.822144
57,Green,6,-49.771286,372.306030,-186.868805
58,Green,0,-14.263168,344.971375,-13.042114
58,Green,1,-5.894409,344.101135,-12.327179
58,Green,2,-6.013626,344.790619,-6.448334
58,Green,3,-10.788162,344.203766,-6.010101
58,Green,4,-16.083893,341.476593,-9.397675
59,Green,0,16.293488,308.765564,1.591400
59,Green,1,22.950134,307.881561,4.342346
59,Green,2,23.182358,309.037201,2.539673
59,Green,3,21.390274,309.598541,3.197632
59,Green,4,17.625076,308.183563,4.583801
60,Green,0,-77.766098,313.230469,18.863190
60,Green,1,-69.855972,309.842010,22.415619
60,Green,2,-69.576508,311.518799,20.673645
61,Green,0,-70.389221,318.362457,32.663666
61,Green,1,-62.616089,315.945801,34.466492
61,Green,2,-62.557663,316.690247,33.875763
61,Green,3,-65.526718,317.020844,35.925659
62,Green,0,-31.576828,269.589294,-92.844284
62,Green,1,-29.156235,272.664856,-83.688629
62,Green,2,-29.745880,273.808899,-85.839905
63,Green,0,-110.227234,258.934326,-98.336411
63,Green,1,-101.823303,260.410736,-88.313339
63,Green,2,-104.762878,261.212982,-88.614929
63,Green,3,-109.726257,259.866058,-86.514740
63,Green,4,-112.286011,256.915253,-81.838608
64,Green,0,32.477509,201.131470,-12.742096
64,Green,1,36.433796,201.417511,-10.875854
64,Green,2,36.529594,202.215546,-10.728119
64,Green,3,35.651428,202.710297,-10.255371
64,Green,4,32.111420,202.330170,-8.967316
64,Green,5,33.231544,201.226593,-8.866608
64,Green,6,35.812248,200.076904,-11.710693
64,Green,7,34.672276,200.158325,-12.416260
64,Green,8,33.495514,198.292755,-9.300476
64,Green,9,35.976433,199.696442,-10.114258
64,Green,10,35.977474,200.072388,-4.958588
64,Green,11,37.030136,199.906677,-7.454254
64,Green,12,33.289421,200.892395,-9.903442
64,Green,13,37.414856,200.807800,-10.252350
64,Green,14,36.699699,202.038757,-13.195190
64,Green,15,35.817398,202.422760,-11.910187
65,Green,0,-176.771759,175.420776,-11.461761
65,Green,1,-169.446289,178.940857,-4.214050
65,Green,2,-170.539078,179.758850,-5.971680
65,Green,3,-172.957809,179.417603,-4.944519
65,Green,4,-172.210861,176.523468,-2.018188
65,Green,5,-169.451782,176.687988,0.584747
66,Green,0,-21.324005,190.745911,-90.305313
66,Green,1,-19.340820,195.848999,-81.982742
66,Green,2,-18.864014,193.720963,-84.809891
66,Green,3,-26.151093,193.732193,-83.917007
66,Green,4,-26.905640,194.166382,-80.225342
67,Green,0,-109.108429,423.515564,-79.396133
67,Green,1,-100.348267,421.822021,-76.521759
67,Green,2,-103.550385,424.283936,-73.861237
67,Green,3,-108.392273,425.064453,-70.896576
67,Green,4,-110.643951,420.170807,-65.486176
67,Green,5,-110.149841,416.999939,-65.955322
68,Green,0,42.995438,311.981384,-120.161270
68,Green,1,42.889320,314.278625,-114.544113
68,Green,2,40.858658,315.361725,-111.411026
68,Green,3,35.397430,315.311951,-113.259720
68,Green,4,31.775909,314.828125,-112.362930
68,Green,5,32.629257,313.065308,-111.709457
68,Green,6,40.232773,311.843872,-108.227905
68,Green,7,33.782211,310.278534,-112.180817
68,Green,8,36.416023,309.257202,-109.376251
68,Green,9,37.107742,312.862793,-105.829178
68,Green,10,44.256851,312.568481,-104.411331
68,Green,11,44.739410,315.111053,-106.467667
68,Green,12,39.417877,313.787445,-111.430511
68,Green,13,45.230957,315.428619,-110.798721
68,Green,14,37.779800,317.059540,-110.913269
68,Green,15,38.029701,319.198181,-109.233124
69,Green,0,49.124207,355.660339,-118.025726
69,Green,1,50.854279,360.565186,-111.715485
69,Green,2,51.752197,360.057953,-110.350464
70,Green,0,71.998474,245.133881,-111.258545
70,Green,1,73.069519,248.660828,-101.753891
70,Green,2,70.909149,246.640533,-103.722183
70,Green,3,64.993011,245.870178,-101.456680
70,Green,4,61.423798,246.452682,-101.202896
70,Green,5,62.217224,243.011200,-99.627106
70,Green,6,66.633087,244.626450,-99.516556
70,Green,7,63.746399,244.736481,-99.982452
70,Green,8,64.931213,243.691315,-98.003876
70,Green,9,65.464264,243.934540,-97.472580
70,Green,10,69.635834,243.508453,-92.363571
70,Green,11,73.344879,244.465485,-92.679657
70,Green,12,67.251282,245.019775,-95.115005
70,Green,13,72.395538,244.933746,-99.823502
70,Green,14,67.436462,248.433609,-98.253204
70,Green,15,67.100861,247.844604,-102.084869
71,Green,0,-47.191742,201.087753,-182.788071
71,Green,1,-45.822113,204.709671,-164.365723
71,Green,2,-49.004730,204.092667,-165.433411
72,Green,0,20.900085,254.322571,-58.699806
72,Green,1,21.848572,255.111145,-54.838928
72,Green,2,21.235596,257.065674,-54.556320
72,Green,3,19.327820,255.964813,-52.718052
73,Green,0,-134.357788,265.342621,12.420029
73,Green,1,-124.495132,266.049316,16.301315
73,Green,2,-128.487976,267.233795,15.564346
73,Green,3,-129.341522,266.677460,18.803314
73,Green,4,-130.035004,264.513153,22.896484
73,Green,5,-128.780273,262.231384,20.517639
73,Green,6,-126.187469,261.644867,15.508911
73,Green,7,-126.344902,261.534027,17.782394
73,Green,8,-127.202881,261.786682,19.235428
73,Green,9,-127.773163,263.434326,20.407990
73,Green,10,-123.566071,262.318024,17.696136
73,Green,11,-123.325592,262.669281,12.225739
73,Green,12,-124.714172,262.263611,14.277771
73,Green,13,-122.261902,264.249908,11.685150
73,Green,14,-118.330490,266.324951,18.847549
73,Green,15,-120.660858,267.603027,18.407974
74,Green,0,-88.417488,253.414978,-41.512497
74,Green,1,-83.061035,253.746674,-34.446259
74,Green,2,-84.395920,255.154266,-34.620834
75,Green,0,-262.083313,410.872711,-29.914185
75,Green,1,-245.922974,408.912292,-23.333344
75,Green,2,-250.306488,408.602203,-21.568542
75,Green,3,-254.078857,408.114716,-13.622162
75,Green,4,-253.279358,403.849396,-13.192230
75,Green,5,-249.703735,402.617401,-14.855331
75,Green,6,-247.918655,402.442749,-29.063950
75,Green,7,-249.675980,401.066467,-14.265747
75,Green,8,-248.717636,401.471588,-13.673157
75,Green,9,-247.945496,407.044403,-17.330811
75,Green,10,-238.492722,405.368835,-19.327393
75,Green,11,-238.549850,406.493958,-18.153259
75,Green,12,-244.851227,406.777283,-13.565979
75,Green,13,-237.869019,409.538116,-26.840240
75,Green,14,-234.716263,413.776276,-16.293610
75,Green,15,-238.862656,415.017090,-17.714890
76,Green,0,-4.510803,263.202057,28.832870
76,Green,1,-0.317459,261.463684,28.917267
76,Green,2,0.625381,262.775055,26.765854
77,Green,0,-295.645447,373.751038,-7.879074
77,Green,1,-281.210999,372.052032,-7.815552
77,Green,2,-287.258667,371.523743,-4.472504
78,Green,0,88.806061,144.086334,-6.628815
78,Green,1,89.289513,143.277802,-2.345154
78,Green,2,90.162064,144.705902,-5.713196
78,Green,3,87.245003,144.258453,0.075928
78,Green,4,86.060394,144.052704,-2.479675
79,Green,0,-188.739700,155.756119,20.835175
79,Green,1,-180.510162,159.811295,27.586975
79,Green,2,-182.727692,158.301132,26.570343
79,Green,3,-182.540924,156.158646,29.743347
79,Green,4,-181.579544,155.909714,31.544037
80,Green,0,-286.435089,416.502991,-50.134903
80,Green,1,-272.145386,417.904480,-43.402649
80,Green,2,-276.479614,416.591888,-36.679703
80,Green,3,-282.425537,412.864014,-32.027725
80,Green,4,-279.890381,411.379333,-31.472137
81,Green,0,-317.256165,377.669189,-1.652451
81,Green,1,-303.466034,377.290009,0.700699
81,Green,2,-307.104614,377.748352,5.987244
81,Green,3,-307.783569,376.510681,13.536209
82,Green,0,-294.895996,353.267944,10.413239
82,Green,1,-279.454437,350.868439,15.485458
82,Green,2,-283.565094,352.708862,16.942566
82,Green,3,-285.681671,350.491089,22.764008
82,Green,4,-284.548248,346.548035,23.483871
82,Green,5,-285.687378,348.503204,23.343063
83,Green,0,-315.016205,336.799103,-25.071381
83,Green,1,-299.382111,336.239624,-16.828552
83,Green,2,-304.037415,337.246948,-15.003540
84,Green,0,-345.535217,405.861023,-102.913925
84,Green,1,-330.722412,409.936615,-94.746323
84,Green,2,-337.549072,408.513062,-83.481720
84,Green,3,-339.158020,409.525665,-67.579559
84,Green,4,-340.314087,402.294342,-74.101685
85,Green,0,-95.097267,214.604370,-102.900581
85,Green,1,-91.215134,217.825073,-92.366013
85,Green,2,-95.881569,218.303558,-89.955063
85,Green,3,-97.658142,217.444153,-86.838921
85,Green,4,-98.054565,216.595367,-86.850975
86,Green,0,-385.386047,385.077667,-157.258102
86,Green,1,-374.570984,392.505463,-138.856506
87,Green,0,-302.529144,304.055786,-159.806671
87,Green,1,-294.663971,310.403534,-145.650162
87,Green,2,-297.225708,307.221771,-137.351807
87,Green,3,-294.840363,306.639313,-127.472282
88,Green,0,90.811707,281.906921,-7.957977
88,Green,1,90.772614,282.459595,-8.257446
88,Green,2,94.084320,282.787445,-8.622650
89,Red,8,251.856781,-392.366364,-114.259476
89,Red,9,250.864624,-389.427063,-107.644714
89,Red,10,252.142944,-387.996490,-103.804230
89,Red,11,250.527008,-388.588501,-92.698502
89,Red,12,246.546692,-385.816711,-98.902100
89,Red,13,244.524948,-388.122864,-94.631798
89,Red,14,241.695007,-390.463928,-95.664490
89,Red,15,237.954895,-391.576477,-96.853271
90,Green,0,-316.774445,375.897583,-227.514938
90,Green,1,-306.215698,390.150970,-209.421021
90,Green,2,-312.118500,380.490967,-198.130737
90,Green,3,-320.203949,376.641235,-199.368042
90,Green,4,-320.399445,375.812958,-196.188690
90,Green,5,-318.613007,370.924896,-194.300613
90,Green,6,-310.787476,367.331787,-205.768677
91,Green,0,-292.437653,325.562561,-274.743469
91,Green,1,-284.998871,335.961487,-251.623749
91,Green,2,-287.659088,328.759308,-247.202438
91,Green,3,-296.421112,324.270721,-241.372147
92,Green,0,-160.165482,144.211853,8.887695
92,Green,1,-155.232590,142.979187,12.755615
92,Green,2,-157.171036,143.776123,8.904907
92,Green,3,-157.268814,140.933563,11.272705
93,Green,0,-198.031982,307.160736,-266.123260
93,Green,1,-194.116333,313.172668,-245.014313
93,Green,2,-197.955963,309.239990,-242.949890
93,Green,3,-206.625824,306.892090,-242.395233
93,Green,4,-206.871063,305.520874,-238.880096
93,Green,5,-206.462128,298.575317,-240.867859
93,Green,6,-195.725220,296.016907,-243.871643
93,Green,7,-204.669815,293.875458,-236.078568
93,Green,8,-200.996017,293.319092,-238.173157
93,Green,9,-195.262802,297.749084,-242.054504
93,Green,10,-182.548538,297.407776,-242.285065
93,Green,11,-179.358139,295.240051,-249.880127
93,Green,12,-193.449707,297.101318,-246.339645
93,Green,13,-182.561295,295.088043,-250.343430
93,Green,14,-191.617065,304.772675,-235.162079
93,Green,15,-193.469894,305.400482,-236.083923
94,Green,0,-180.399857,297.708344,-273.894958
94,Green,1,-179.313217,303.766754,-252.822861
94,Green,2,-184.404221,300.047852,-251.079712
95,Green,0,-308.041931,239.588074,-260.459747
95,Green,1,-301.450836,250.410324,-240.791443
95,Green,2,-306.060577,246.189392,-230.965027
95,Green,3,-312.561829,246.405640,-227.077072
95,Green,4,-313.334656,243.560089,-225.005112
95,Green,5,-311.521515,236.173035,-229.052917
96,Green,0,-358.241547,227.980865,-278.912811
96,Green,1,-351.750854,239.245514,-256.923340
96,Green,2,-358.826111,233.127853,-247.767090
96,Green,3,-365.137787,232.415176,-245.285446
97,Green,0,-295.427612,237.347198,-168.565857
97,Green,1,-288.349884,245.847839,-149.151627
97,Green,2,-293.469482,240.689575,-142.376602
98,Green,0,-345.730438,165.118607,-192.784805
98,Green,1,-339.867737,177.267670,-171.217438
98,Green,2,-345.633057,172.214264,-163.537048
99,Green,0,-107.823120,326.591431,-163.105591
99,Green,1,-101.503731,332.246490,-148.192307
99,Green,2,-105.009544,330.766418,-149.026306
99,Green,3,-110.754639,329.783051,-143.296814
99,Green,4,-113.342682,328.221252,-141.895905
99,Green,5,-110.766754,324.916016,-137.771545
99,Green,6,-105.485268,324.333557,-146.418137
99,Green,7,-112.711700,322.551239,-136.246887
99,Green,8,-108.925156,324.817169,-134.523132
99,Green,9,-105.598495,325.086395,-136.396133
99,Green,10,-97.017265,326.075989,-137.049149
99,Green,11,-94.120995,326.034424,-138.843475
99,Green,12,-103.318710,325.823425,-140.721756
99,Green,13,-94.462448,325.663452,-145.115997
99,Green,14,-100.296051,331.601776,-136.489868
99,Green,15,-102.150253,332.498749,-135.193512
100,Red,10,243.704987,-326.395264,-2.960510
100,Red,11,242.141190,-324.370453,4.300537
100,Red,12,242.354187,-321.544373,0.285782
100,Red,13,239.107025,-325.157593,3.162384
100,Red,14,236.805817,-330.198364,-4.426071
100,Red,15,234.982162,-327.942841,-5.851303
101,Green,0,90.017227,239.954468,6.664139
101,Green,1,94.669388,239.727509,11.164627
101,Green,2,100.116669,240.372070,10.432663
101,Green,3,96.907730,242.315750,7.116867
101,Green,4,93.134354,240.510620,6.494766
101,Green,5,93.571320,240.315216,4.905701
102,Green,0,-280.873413,125.100571,-164.413940
102,Green,1,-277.040070,130.212372,-150.595428
102,Green,2,-280.109680,130.330109,-140.269409
102,Green,3,-287.144379,128.601654,-137.056305
102,Green,4,-285.305511,127.295715,-136.847595
103,Green,0,-394.655640,182.161072,-141.979202
103,Green,1,-386.586884,190.432587,-132.339661
103,Green,2,-392.415253,187.974854,-116.852173
103,Green,3,-395.771179,185.317169,-112.916336
103,Green,4,-393.791901,182.708527,-116.328369
103,Green,5,-393.396149,178.869080,-118.230026
103,Green,6,-389.018494,178.247894,-127.702560
103,Green,7,-393.707947,175.650421,-112.179672
103,Green,8,-390.250854,175.775818,-116.977707
103,Green,9,-387.434998,179.942963,-121.397827
104,Green,0,-374.054932,161.536194,-95.636093
104,Green,1,-364.675507,170.904449,-81.384109
104,Green,2,-369.034576,166.472900,-75.292915
104,Green,3,-371.284180,164.565186,-70.655861
104,Green,4,-368.799561,163.010651,-68.740578
104,Green,5,-370.307098,160.210175,-71.280556
105,Green,0,-83.612335,167.426300,-61.117065
105,Green,1,-80.538597,172.320313,-48.015106
105,Green,2,-81.090187,170.120544,-53.564941
105,Green,3,-83.642319,167.820618,-50.389038
105,Green,4,-85.358246,166.399109,-51.345642
105,Green,5,-84.625916,164.415924,-50.721680
105,Green,6,-80.883217,164.363251,-56.363159
106,Green,0,-328.974548,138.861664,-98.797714
106,Green,1,-323.225037,144.373322,-85.424973
106,Green,2,-327.825073,143.980530,-78.290123
106,Green,3,-331.657379,142.069672,-73.595367
106,Green,4,-328.742126,141.134155,-74.906609
107,Green,0,-289.098389,212.894653,-70.533768
107,Green,1,-279.852295,217.355896,-63.755585
107,Green,2,-283.114563,216.104645,-56.144440
107,Green,3,-286.918915,214.959320,-53.686493
107,Green,4,-286.080017,213.291992,-50.685959
107,Green,5,-282.823303,209.128204,-48.884430
107,Green,6,-279.747253,206.291168,-64.671440
107,Green,7,-282.380127,207.311600,-56.813118
107,Green,8,-279.621674,205.238205,-55.770073
107,Green,9,-278.183014,208.594986,-59.643211
107,Green,10,-270.597015,204.220352,-65.614532
