SERIES,COLOR,FRAME,X,Y,Z
9,Green,3,-260.375061,362.394165,-99.590561
9,Green,4,-261.974945,362.248657,-95.454575
9,Green,5,-265.105164,357.122864,-89.734467
10,Green,0,-246.142380,366.418030,-209.767120
10,Green,1,-242.778534,366.147430,-187.171814
10,Green,2,-249.230942,375.560455,-179.881226
11,Green,0,-353.621063,277.122559,-51.021744
11,Green,1,-348.526825,274.048218,-44.216705
11,Green,2,-347.663513,277.118652,-42.499802
11,Green,3,-355.710815,274.931854,-25.832947
11,Green,4,-354.571045,273.082642,-17.335709
12,Green,0,-179.529724,104.168152,-79.403107
12,Green,1,-182.055328,104.573181,-67.503189
12,Green,2,-182.991699,105.044800,-57.021942
12,Green,3,-187.354752,102.926178,-53.496918
12,Green,4,-186.792419,102.353821,-54.340958
13,Green,0,-27.588776,-258.037781,-173.262085
13,Green,1,-29.319489,-254.280670,-164.969574
13,Green,2,-33.900909,-243.110870,-156.427734
13,Green,3,-42.302460,-248.687073,-158.900299
13,Green,4,-41.623657,-251.251709,-159.165955
14,Green,0,-387.342560,247.807098,-49.457748
14,Green,1,-378.936859,244.624466,-40.970856
14,Green,2,-381.305756,246.472839,-33.656769
14,Green,3,-385.784241,243.246155,-21.996140
14,Green,4,-386.280334,243.645966,-18.272034
15,Green,0,270.281372,-0.250870,124.789772
15,Green,1,264.097290,2.398354,113.465126
15,Green,2,265.950806,-1.235184,106.405891
15,Green,3,269.187073,0.401611,105.171463
15,Green,4,268.387909,1.940933,107.423042
15,Green,5,270.066833,5.576096,112.048424
15,Green,6,262.224304,9.232445,132.299057
16,Green,0,240.021606,122.390533,125.690735
16,Green,1,235.336975,124.483826,113.452812
16,Green,2,237.245178,121.649521,110.655022
16,Green,3,239.048416,122.423859,107.661377
17,Green,0,276.812042,-97.554512,14.924286
17,Green,1,266.386780,-91.569733,9.461121
17,Green,2,266.474121,-87.613136,6.415771
17,Green,3,266.026123,-89.782379,6.650330
17,Green,4,264.705994,-90.944878,5.797882
17,Green,5,264.604279,-90.399582,9.165741
17,Green,6,263.345612,-88.282005,31.733643
18,Green,0,21.664242,-198.022034,58.292183
18,Green,1,19.099483,-200.497894,54.416412
18,Green,2,18.828148,-200.511475,55.799004
18,Green,3,19.548393,-201.127167,61.086594
18,Green,4,18.251667,-201.513733,64.137985
19,Green,0,-398.191376,318.467712,-48.674225
19,Green,1,-389.692535,314.332214,-42.535950
20,Green,0,-371.052979,345.512329,-51.904114
20,Green,1,-361.287842,341.106018,-45.848206
20,Green,2,-366.976868,346.277222,-40.329041
20,Green,3,-370.689026,339.649414,-31.073578
20,Green,4,-372.490082,344.390015,-22.737518
21,Green,0,232.093018,-157.647202,45.599762
21,Green,1,225.870087,-155.567139,39.475922
21,Green,2,224.433167,-152.509811,37.183716
21,Green,3,224.779877,-152.543320,34.898773
21,Green,4,222.792236,-153.505310,35.798492
22,Green,0,-338.127655,342.156982,-61.812439
22,Green,1,-330.221985,339.605957,-51.126526
22,Green,2,-333.495148,343.061279,-45.516418
22,Green,3,-339.634216,335.794678,-29.662903
22,Green,4,-339.166229,335.881256,-28.802307
23,Green,0,-208.634399,150.036041,-51.505722
23,Green,1,-208.678589,148.647995,-44.355759
23,Green,2,-208.066238,149.601669,-40.966469
23,Green,3,-209.507568,148.258270,-36.027382
23,Green,4,-208.823151,149.483734,-34.532501
23,Green,5,-207.662720,150.128189,-35.342896
23,Green,6,-208.594681,150.337875,-35.070152
24,Green,0,-312.242706,333.939331,-42.858444
24,Green,1,-306.234070,329.800171,-35.916687
24,Green,2,-308.736267,330.893890,-28.118073
24,Green,3,-314.975159,326.632690,-20.719620
25,Green,0,-89.865509,396.852173,-8.359039
25,Green,1,-89.067184,395.978088,-8.771317
25,Green,2,-88.822433,397.199982,-3.959885
25,Green,3,-92.869476,393.801239,0.165588
25,Green,4,-94.996376,393.969635,7.646469
26,Green,0,-291.282043,341.680725,-52.956772
26,Green,1,-284.611450,339.819336,-48.102005
26,Green,2,-287.778961,340.986328,-40.008606
26,Green,3,-293.236450,338.646088,-29.536652
27,Green,0,-46.180878,-384.677460,-119.209167
27,Green,1,-50.405533,-384.138428,-111.035309
27,Green,2,-50.779419,-373.635468,-103.998962
27,Green,3,-54.763565,-376.167206,-101.200684
27,Green,4,-56.310745,-381.187347,-102.769867
27,Green,5,-59.353333,-383.977722,-101.997437
28,Green,0,29.138580,-45.264626,51.317635
28,Green,1,27.661285,-44.220154,48.911568
28,Green,2,28.816727,-44.137665,46.080112
28,Green,3,29.190887,-45.103485,49.069374
29,Green,0,-125.117935,-415.864197,-161.625702
29,Green,1,-122.785957,-417.595215,-154.748901
29,Green,2,-125.648567,-401.840027,-146.163269
30,Green,0,63.550201,-225.820709,-191.297882
30,Green,1,57.365372,-225.071716,-177.527710
30,Green,2,54.692383,-213.656006,-175.336700
31,Green,0,-75.897903,-172.390518,-51.250977
31,Green,1,-78.843697,-169.923065,-45.720215
31,Green,2,-78.103775,-166.649384,-37.751892
31,Green,3,-81.261101,-166.073517,-35.387848
31,Green,4,-81.595360,-167.674286,-37.243103
31,Green,5,-84.504669,-169.197235,-33.894012
32,Green,0,351.211426,206.120834,-8.708725
32,Green,1,345.439362,214.476334,-12.741531
32,Green,2,340.096344,213.522339,-18.900665
32,Green,3,337.496399,209.331802,-18.090637
32,Green,4,336.754547,210.346146,-23.288879
33,Green,0,159.280945,-140.879639,-192.964142
33,Green,1,152.580750,-133.911682,-181.749725
33,Green,2,146.013092,-124.518127,-177.643555
33,Green,3,138.629547,-131.493805,-183.799866
33,Green,4,135.652252,-134.213287,-185.715790
33,Green,5,133.133179,-137.410248,-185.309357
33,Green,6,141.823120,-138.990952,-172.809021
34,Green,0,-144.453430,226.672150,-19.186172
34,Green,1,-141.309433,226.604065,-16.289764
34,Green,2,-143.090866,227.192123,-12.739883
34,Green,3,-148.259201,224.119049,-7.048264
34,Green,4,-149.520157,224.937576,-8.252380
34,Green,5,-146.839539,225.159119,-4.189846
34,Green,6,-146.858704,227.406677,0.039711
34,Green,7,-145.445892,227.656311,-0.784653
34,Green,8,-150.031204,228.309464,-0.863953
34,Green,9,-144.333038,228.206085,4.569725
34,Green,10,-154.476074,224.631378,0.338810
34,Green,11,-145.585815,225.893051,-0.261093
34,Green,12,-145.524597,226.433609,0.887970
34,Green,13,-144.723679,226.387634,1.961704
34,Green,14,-137.915970,229.187042,-0.739998
34,Green,15,-137.854919,225.351852,1.408233
35,Red,7,130.830780,-132.849640,-189.466522
35,Red,8,132.180634,-129.768829,-185.313385
35,Red,9,143.564911,-129.744385,-174.856934
35,Red,10,147.959106,-124.395157,-174.930237
35,Red,11,150.905121,-125.043732,-171.795319
35,Red,12,138.790070,-124.767204,-173.698273
35,Red,13,143.983063,-121.685364,-172.814636
35,Red,14,134.982056,-123.815804,-181.232147
35,Red,15,140.342529,-125.045311,-179.529449
36,Green,0,216.699219,-166.184982,-179.365784
36,Green,1,208.694580,-159.040253,-169.376862
36,Green,2,200.861572,-149.738602,-169.703247
36,Green,3,192.921997,-156.359802,-175.618774
36,Green,4,192.267273,-159.998260,-174.662231
36,Green,5,190.267975,-161.751755,-174.494904
37,Green,0,-174.280884,50.474922,-246.291107
37,Green,1,-174.388123,58.495132,-229.690399
37,Green,2,-176.383667,63.730160,-218.100128
37,Green,3,-182.154602,57.986149,-217.604065
37,Green,4,-184.292297,56.635826,-221.229034
38,Green,0,155.083862,-149.421753,27.350739
38,Green,1,151.462402,-148.124084,21.248474
38,Green,2,151.998566,-144.723297,20.332520
38,Green,3,150.986877,-145.432953,23.107605
38,Green,4,149.148773,-145.941650,21.444733
39,Green,0,394.878296,-302.593903,-113.250580
39,Green,1,383.299011,-292.909546,-113.259216
39,Green,2,373.254883,-282.149506,-119.269684
39,Green,3,369.778320,-289.364624,-127.120087
40,Green,0,-195.007095,195.557922,-1.628738
40,Green,1,-192.007034,192.955078,2.263863
40,Green,2,-192.013885,191.953110,6.940582
40,Green,3,-195.430618,190.939087,12.954742
40,Green,4,-194.446915,193.303467,13.779160
40,Green,5,-194.206696,191.392242,15.196816
40,Green,6,-195.624496,194.188843,17.059629
41,Green,0,-9.372253,-331.798767,-30.659637
41,Green,1,-16.756989,-332.641357,-28.169281
41,Green,2,-15.132324,-327.998596,-26.905121
41,Green,3,-18.380798,-331.015106,-23.166718
41,Green,4,-21.171600,-334.214722,-18.764343
41,Green,5,-21.211548,-335.939392,-18.558929
41,Green,6,-23.667450,-336.955231,-4.780792
42,Green,0,355.443237,-389.047852,-101.051544
42,Green,1,349.929779,-378.463409,-103.383575
42,Green,2,343.203857,-367.696106,-109.755249
42,Green,3,337.175903,-374.844635,-112.456573
42,Green,4,325.888336,-374.411560,-108.055786
42,Green,5,314.527924,-371.847107,-91.935303
43,Green,0,379.004486,-244.660126,-20.683014
43,Green,1,367.001801,-235.461395,-19.813110
43,Green,2,364.213318,-229.844696,-22.336517
43,Green,3,364.097473,-233.896912,-32.287354
43,Green,4,361.047485,-230.454453,-33.093872
43,Green,5,360.205048,-233.029770,-15.012695
43,Green,6,358.751404,-231.901611,5.615051
44,Green,0,-144.140472,372.379150,-13.500919
44,Green,1,-138.090088,370.866730,-11.734833
44,Green,2,-142.239975,370.884155,-8.058083
44,Green,3,-147.114822,366.041901,-2.366688
45,Green,0,-129.959641,85.064087,-50.973328
45,Green,1,-130.351852,87.944458,-45.081039
45,Green,2,-131.637573,87.670715,-37.982719
45,Green,3,-135.254395,84.948151,-33.420235
45,Green,4,-134.846344,85.721710,-33.258698
46,Green,0,127.447754,-76.289795,101.980728
46,Green,1,123.590485,-77.028275,93.195503
46,Green,2,125.827576,-78.080276,93.449249
46,Green,3,126.389038,-74.926147,90.516815
46,Green,4,126.149048,-76.212585,90.537842
47,Green,0,371.369202,-318.872803,-5.536743
47,Green,1,360.818512,-309.349823,-8.853973
47,Green,2,356.242828,-303.708435,-12.425323
47,Green,3,355.345551,-308.686737,-19.981140
48,Green,0,301.572906,143.599442,-6.264313
48,Green,1,296.518890,150.683380,-10.662186
48,Green,2,289.125122,150.985062,-10.608246
48,Green,3,288.079926,147.708511,-16.295349
48,Green,4,286.249725,148.044693,-19.808884
49,Green,0,312.739624,-441.234131,-7.876343
49,Green,1,303.947388,-436.720154,-11.605103
50,Green,0,373.509827,-308.361267,73.037476
50,Green,1,364.772125,-304.501068,66.871704
50,Green,2,362.910492,-302.107147,59.539978
51,Green,0,389.083557,-406.386383,46.763000
51,Green,1,378.793518,-401.015167,42.716583
51,Green,2,376.024323,-398.165466,30.026245
52,Green,0,-212.922455,157.733887,24.673279
52,Green,1,-210.665894,153.496323,26.312433
52,Green,2,-209.922745,153.855850,30.193132
52,Green,3,-211.807983,155.103500,36.222252
52,Green,4,-212.053085,154.131699,36.516529
52,Green,5,-210.618469,156.465408,33.916897
52,Green,6,-215.443909,157.053284,36.051079
53,Green,0,394.013092,-390.982422,62.358215
53,Green,1,382.391602,-383.706726,58.605957
53,Green,2,381.790619,-380.482117,44.844818
54,Green,0,327.030792,-376.243317,92.533081
54,Green,1,319.327820,-374.774048,83.124359
54,Green,2,318.765289,-369.476410,78.115143
54,Green,3,322.649292,-370.937500,74.933563
54,Green,4,321.325439,-371.864563,78.146912
55,Green,0,329.006104,-426.120056,115.440338
55,Green,1,320.505249,-424.260956,106.923004
56,Green,0,-132.241119,153.976501,-55.878067
56,Green,1,-133.251678,154.477921,-47.325188
56,Green,2,-133.614166,154.728333,-42.033409
57,Green,0,150.835632,-184.698013,42.308228
57,Green,1,144.121399,-183.018555,36.309174
57,Green,2,145.100433,-182.409912,36.119781
58,Green,0,24.046570,-283.624603,22.720917
58,Green,1,17.470886,-282.772736,17.747528
58,Green,2,23.148865,-279.631104,23.148529
58,Green,3,22.105957,-280.142029,26.813538
58,Green,4,18.781128,-281.219086,23.488434
58,Green,5,18.477875,-283.361145,33.792999
59,Green,0,111.810684,-74.118507,101.097298
59,Green,1,106.048935,-73.834488,96.414803
59,Green,2,109.490845,-74.444389,97.170464
59,Green,3,112.201370,-72.761032,95.685066
59,Green,4,111.129959,-72.729927,94.187469
59,Green,5,110.370102,-70.754570,99.244682
60,Green,0,-154.585815,255.353760,-219.025024
60,Green,1,-153.195862,260.967926,-200.788849
60,Green,2,-160.185913,267.052887,-193.062042
60,Green,3,-167.870789,258.586517,-188.815552
61,Green,0,387.072327,-389.870178,118.638031
61,Green,1,374.750427,-384.630310,102.306854
61,Green,2,376.198853,-383.767639,92.949829
62,Green,0,295.678284,33.541046,34.725464
62,Green,1,288.401031,39.119888,28.141296
62,Green,2,285.362213,40.187164,25.471146
62,Green,3,286.742188,36.752213,21.912582
62,Green,4,286.495422,37.419205,21.339127
62,Green,5,287.340790,38.276550,25.173431
62,Green,6,283.892944,40.903137,47.913406
63,Green,0,385.597748,-372.954498,98.302124
63,Green,1,376.865448,-368.031952,88.209045
63,Green,2,377.212189,-365.163727,82.161133
64,Green,0,289.164032,-50.021393,46.082111
64,Green,1,282.160126,-41.922897,38.118202
64,Green,2,280.915375,-42.257660,32.846901
64,Green,3,279.179474,-44.033859,32.966095
64,Green,4,278.311890,-42.567383,29.947506
65,Green,0,340.273438,-439.260376,48.728455
65,Green,1,331.999847,-436.664063,48.401337
66,Green,0,288.400085,-414.576050,79.234619
66,Green,1,280.623047,-412.349304,73.494019
66,Green,2,280.277954,-407.477112,69.466553
66,Green,3,281.381805,-407.154602,67.291504
67,Green,0,14.437866,-11.240906,-226.525223
67,Green,1,8.940063,-5.463299,-208.556335
67,Green,2,2.362762,3.869343,-208.121857
67,Green,3,-5.911438,-2.740818,-211.838654
67,Green,4,-6.991333,-5.833405,-216.603088
67,Green,5,-7.681000,-11.303944,-212.914093
68,Green,0,272.007111,-439.378235,79.498230
68,Green,1,265.371948,-437.457916,72.686829
69,Green,0,412.720520,-253.967804,116.102570
69,Green,1,404.257751,-251.275177,113.494232
69,Green,2,402.624023,-248.947159,106.759018
69,Green,3,409.604309,-247.626373,104.182953
69,Green,4,408.671265,-249.777878,96.715424
70,Green,0,404.253021,-216.774765,71.551483
70,Green,1,389.820435,-211.409943,65.950302
70,Green,2,388.787292,-208.753311,61.132416
71,Green,0,418.623566,-196.021255,83.441986
71,Green,1,405.819244,-189.491760,69.347900
71,Green,2,404.252991,-187.494080,63.267685
71,Green,3,405.776123,-186.624954,55.844254
71,Green,4,406.135986,-186.570541,54.769867
72,Green,0,88.804916,-388.166412,1.073959
72,Green,1,85.758499,-385.926178,0.717743
72,Green,2,87.537064,-382.460480,0.136658
73,Green,0,435.557770,-246.975800,115.961655
74,Green,0,19.174751,-234.142502,-12.730469
74,Green,1,16.404999,-233.512207,-12.461548
74,Green,2,16.020386,-230.397186,-11.608459
74,Green,3,13.307198,-231.428528,-8.853302
74,Green,4,13.307243,-233.999283,-9.810638
75,Green,0,184.613373,-200.231796,74.147247
75,Green,1,179.687714,-197.941147,58.525818
75,Green,2,182.625732,-197.834641,60.109985
75,Green,3,183.955292,-197.399628,60.696136
75,Green,4,182.283203,-196.862732,60.099701
76,Green,0,-46.860939,138.304092,33.069794
76,Green,1,-48.528168,140.231995,22.870064
76,Green,2,-46.851654,138.923813,22.692245
76,Green,3,-49.637459,137.085587,25.667747
76,Green,4,-49.614578,138.217041,26.506622
77,Green,0,247.470154,54.569214,15.884720
77,Green,1,241.792877,61.427582,10.974533
77,Green,2,237.224823,61.068039,11.887665
77,Green,3,237.006104,59.367203,8.467896
77,Green,4,235.955627,58.516296,7.359268
77,Green,5,236.334366,56.792709,11.330170
77,Green,6,236.647934,62.503372,33.965698
78,Green,0,305.968414,27.595245,126.188660
78,Green,1,299.429352,32.451508,108.882149
78,Green,2,300.604797,28.824059,105.526993
78,Green,3,304.898865,29.111496,102.046211
78,Green,4,305.129089,30.957802,102.868713
78,Green,5,307.779266,34.803268,111.371346
78,Green,6,299.465881,38.361595,131.743774
78,Green,7,307.204041,45.974571,116.055908
78,Green,8,303.771912,46.261826,125.905411
78,Green,9,299.786987,46.473938,131.669022
78,Green,10,288.347412,52.571121,146.492981
78,Green,11,287.297180,46.989426,149.411789
78,Green,12,288.569763,44.555222,149.713852
78,Green,13,283.911682,44.620712,151.536606
78,Green,14,292.621582,41.828369,117.777550
78,Green,15,293.273956,42.593979,123.260986
79,Green,0,261.032562,-2.890877,-194.464172
80,Green,0,-136.655151,368.987183,-271.514221
80,Green,1,-133.148376,373.584412,-250.871796
80,Green,2,-141.461670,383.367188,-241.948608
80,Green,3,-151.476685,374.859467,-237.389008
80,Green,4,-155.737671,373.675781,-243.061493
80,Green,5,-156.991577,369.159760,-238.912567
80,Green,6,-150.218384,369.230957,-235.341217
81,Green,0,148.174805,16.211670,-208.126740
81,Green,1,139.320007,23.618088,-197.084595
81,Green,2,132.754730,31.768692,-198.392059
81,Green,3,124.585297,24.598007,-204.190918
81,Green,4,122.260010,20.711853,-204.590393
81,Green,5,122.224823,17.390442,-204.995361
81,Green,6,130.543396,16.631424,-192.591980
81,Green,7,121.831085,15.457962,-209.237991
82,Green,0,226.951965,133.139648,-194.867142
82,Green,1,217.225220,142.483887,-180.048508
82,Green,2,211.073196,148.216156,-184.001556
82,Green,3,202.077911,140.149902,-189.003204
83,Green,0,171.135422,113.455688,-149.734314
83,Green,1,165.451126,120.831116,-140.124557
83,Green,2,157.520203,126.982269,-141.557068
83,Green,3,149.255753,120.489685,-144.188110
83,Green,4,149.475540,117.754150,-147.939468
83,Green,5,148.127396,116.702026,-144.783188
83,Green,6,154.703934,116.899414,-130.956940
83,Green,7,148.213593,118.721497,-149.700790
83,Green,8,150.558380,120.903290,-145.344604
83,Green,9,153.574509,120.355438,-141.135773
83,Green,10,150.865311,125.738251,-129.492630
83,Green,11,157.489304,119.326202,-130.552856
83,Green,12,146.210709,122.667023,-139.541092
83,Green,13,152.356995,120.149750,-128.379974
83,Green,14,147.803436,123.055420,-139.754288
83,Green,15,152.027176,119.612915,-137.312729
84,Green,0,181.853287,63.115784,-99.478256
84,Green,1,173.254562,71.662659,-94.602219
84,Green,2,167.467010,74.972473,-92.715897
84,Green,3,160.801468,70.943390,-96.635933
84,Green,4,158.170502,70.512054,-97.109047
85,Green,0,55.611786,-63.264862,100.296509
85,Green,1,56.207481,-61.258255,91.886139
86,Green,0,321.542145,153.446838,-189.164490
86,Green,1,310.735321,164.823425,-180.942200
86,Green,2,303.323364,170.920349,-182.667816
86,Green,3,294.766418,163.290634,-189.165680
86,Green,4,291.126190,159.593094,-193.636963
86,Green,5,288.604034,160.032867,-192.197540
87,Green,0,338.692719,212.256409,-175.644562
87,Green,1,327.025360,224.889160,-169.429749
87,Green,2,319.336029,231.910919,-174.335602
87,Green,3,310.657257,224.280884,-176.847656
87,Green,4,306.074982,220.840103,-180.483124
87,Green,5,304.432861,221.524872,-179.254700
87,Green,6,311.561371,221.692596,-157.750916
88,Green,0,-149.203583,196.099091,36.756367
88,Green,1,-145.829758,194.698380,37.196774
89,Green,0,-319.601379,-142.732513,-253.238892
89,Green,1,-316.023560,-141.181595,-229.981628
89,Green,2,-318.592041,-129.054382,-220.247223
89,Green,3,-326.653961,-136.489563,-214.034637
89,Green,4,-326.324860,-135.915512,-214.790985
89,Green,5,-330.652344,-141.298065,-218.179504
90,Green,0,315.715302,243.413818,-168.506500
90,Green,1,306.816437,256.381531,-159.669556
90,Green,2,299.358307,262.549988,-166.439819
90,Green,3,292.315643,254.276642,-165.300415
91,Violet,5,-349.393677,57.850609,-231.287506
91,Violet,6,-342.206696,56.465672,-230.421722
91,Violet,7,-351.508759,57.427002,-226.537109
91,Violet,8,-349.375763,56.220764,-233.872314
91,Violet,9,-342.874023,61.568668,-243.797729
91,Violet,10,-339.322723,53.886780,-247.104584
91,Violet,11,-330.047729,59.439552,-249.980682
91,Violet,12,-338.423676,61.174686,-247.716492
91,Violet,13,-332.012390,61.536427,-247.257019
91,Violet,14,-334.389282,68.635361,-236.906860
91,Violet,15,-334.592438,66.760857,-240.548279
92,Green,0,179.339569,-161.207031,65.086121
92,Green,1,173.255432,-158.657654,59.338104
93,Green,0,198.487946,116.863953,-9.426483
93,Green,1,193.540039,122.599213,-10.630707
93,Green,2,189.562012,123.318451,-11.429871
93,Green,3,188.917999,120.471962,-12.712067
93,Green,4,187.116791,120.486755,-14.324219
94,Violet,4,-421.928467,156.165771,-247.232559
94,Violet,5,-424.875244,151.190598,-248.533325
94,Violet,6,-417.130127,147.583694,-252.072495
94,Violet,7,-429.187012,145.290237,-236.370987
94,Violet,8,-424.897217,145.783020,-244.513885
94,Violet,9,-418.221771,149.341766,-248.619476
94,Violet,10,-414.141205,139.307449,-260.044891
94,Violet,11,-402.475311,147.768814,-265.827087
94,Violet,12,-408.145233,150.653427,-261.192261
94,Violet,13,-400.400909,150.229340,-265.290344
94,Violet,14,-406.143738,157.504807,-249.128326
94,Violet,15,-408.069153,158.905609,-254.342773
95,Violet,11,-401.799744,-44.456013,-262.482117
95,Violet,12,-411.670135,-44.987801,-247.716827
95,Violet,13,-403.639832,-41.920357,-252.381149
95,Violet,14,-408.787048,-38.968918,-222.279312
95,Violet,15,-412.965302,-38.216179,-228.534088
96,Violet,8,-403.631592,34.384949,-145.333557
96,Violet,9,-398.331177,36.468609,-151.669800
96,Violet,10,-394.754913,30.154932,-161.714554
96,Violet,11,-386.920776,34.778374,-164.823395
96,Violet,12,-389.135376,37.222504,-156.187393
96,Violet,13,-383.995667,36.646553,-160.813705
96,Violet,14,-385.378571,41.327385,-144.852936
96,Violet,15,-387.551697,40.926796,-143.371643
97,Violet,7,-247.411835,-33.242180,-212.536911
97,Violet,8,-242.645889,-32.535717,-221.773666
97,Violet,9,-236.909760,-27.740231,-233.181320
97,Violet,10,-229.823380,-33.253681,-233.990051
97,Violet,11,-224.445435,-32.485806,-237.168793
97,Violet,12,-232.736847,-28.061520,-234.816818
97,Violet,13,-226.521301,-27.514126,-233.581573
97,Violet,14,-232.253143,-23.736809,-221.103409
97,Violet,15,-230.134995,-26.076862,-225.167267
98,Green,0,63.446846,-97.575165,22.666809
98,Green,1,57.832390,-98.123184,18.374002
98,Green,2,57.167900,-96.537582,20.456928
99,Violet,9,-273.624176,-3.887535,-243.838058
99,Violet,10,-267.360718,-10.837849,-239.983200
99,Violet,11,-259.989929,-8.071678,-249.313934
99,Violet,12,-268.222473,-5.604298,-243.578064
99,Violet,13,-259.963135,-3.836800,-242.316513
99,Violet,14,-269.296570,-0.637188,-222.442154
99,Violet,15,-270.042084,-1.498634,-227.742477
100,Red,3,192.472778,347.411560,-168.372498
100,Red,4,190.179504,346.793213,-169.485931
100,Red,5,189.685059,343.981567,-169.731079
100,Red,6,194.627426,344.521729,-155.072815
101,Green,0,-94.969086,201.193237,-28.678223
101,Green,1,-95.169189,201.960220,-25.836555
101,Green,2,-95.658676,202.708160,-22.798126
101,Green,3,-100.529541,199.155502,-19.439171
102,Violet,7,-325.090088,-99.883560,-221.027283
102,Violet,8,-321.743225,-97.484436,-229.202545
102,Violet,9,-312.921570,-94.127090,-241.370773
102,Violet,10,-304.381073,-100.025146,-245.494568
102,Violet,11,-299.063049,-95.998413,-253.354477
102,Violet,12,-307.885254,-95.400398,-245.614578
102,Violet,13,-300.867126,-91.623291,-247.958832
102,Violet,14,-309.633667,-87.475571,-235.600082
102,Violet,15,-309.774658,-88.810501,-236.584778
103,Violet,7,-216.054733,-147.299530,-226.773849
103,Violet,8,-211.347519,-145.730469,-234.009399
103,Violet,9,-201.893707,-144.489990,-245.850922
103,Violet,10,-193.975372,-146.257263,-247.156433
103,Violet,11,-189.521301,-142.996155,-250.418732
103,Violet,12,-200.537979,-144.632584,-243.215057
103,Violet,13,-192.413559,-140.209259,-246.944077
103,Violet,14,-201.629669,-137.811615,-237.405899
103,Violet,15,-201.430847,-138.672058,-237.750549
104,Violet,4,-243.379440,-137.077515,-108.892120
104,Violet,5,-244.899994,-138.743332,-108.130707
104,Violet,6,-243.195251,-140.349457,-107.414688
104,Violet,7,-243.687088,-141.032990,-97.685974
104,Violet,8,-242.827469,-142.118439,-103.321243
104,Violet,9,-236.666458,-144.417297,-113.259583
104,Violet,10,-234.286377,-145.788483,-115.223160
104,Violet,11,-231.724258,-141.705521,-119.754410
104,Violet,12,-235.020889,-142.754013,-114.577225
104,Violet,13,-230.363892,-140.097717,-118.347153
104,Violet,14,-231.015091,-139.977875,-104.980316
104,Violet,15,-231.364929,-142.071823,-105.375977
105,Violet,9,-282.854462,-75.012108,-113.497223
105,Violet,10,-280.177246,-77.907654,-113.225586
105,Violet,11,-275.594727,-76.593323,-116.641174
105,Violet,12,-280.531342,-76.459534,-105.163116
105,Violet,13,-274.956360,-73.441666,-114.089401
105,Violet,14,-273.612122,-72.210480,-104.883972
105,Violet,15,-275.234161,-72.017944,-101.548508
106,Violet,9,-214.688477,-72.466934,-74.095001
106,Violet,10,-219.062851,-74.415512,-72.918091
106,Violet,11,-213.619370,-73.938339,-74.621140
106,Violet,12,-217.139404,-74.989502,-69.354858
106,Violet,13,-212.271866,-75.498688,-64.840652
106,Violet,14,-208.574738,-75.239044,-59.267670
106,Violet,15,-209.201187,-76.047165,-61.392441
107,Green,0,132.524460,-254.965317,-46.685272
107,Green,1,124.991302,-250.971680,-48.561920
107,Green,2,122.774048,-245.332733,-41.477295
107,Green,3,120.234665,-247.838776,-45.040558
107,Green,4,119.691910,-249.838013,-46.455261
