SERIES,COLOR,FRAME,X,Y,Z
0,Yellow,0,-169.509628,93.684792,-261.000000
0,Yellow,1,-162.867538,90.917191,-264.000000
1,Yellow,0,-169.509628,93.684792,-261.000000
1,Yellow,1,-162.867538,90.917191,-264.000000
2,Yellow,0,-154.011337,48.296890,24.000000
2,Yellow,1,-155.671829,49.403893,24.000000
3,Yellow,0,-107.516434,-75.136009,-18.000000
3,Yellow,1,-104.748940,-76.243011,-18.000000
3,Yellow,2,-105.855934,-74.582512,-12.000000
3,Yellow,3,-104.195335,-75.136009,-12.000000
3,Yellow,4,-105.855934,-71.814911,-12.000000
4,Yellow,0,92.262962,-82.840508,-12.000000
4,Yellow,1,91.720261,-81.755112,-9.000000
4,Yellow,2,89.549362,-79.041611,-6.000000
5,Yellow,0,147.362961,-72.242409,-12.000000
5,Yellow,1,149.490860,-68.518509,-6.000000
5,Yellow,2,145.234970,-67.454506,-6.000000
5,Yellow,3,144.703064,-67.986511,-3.000000
5,Yellow,4,143.107071,-65.858505,-3.000000
5,Yellow,5,143.639069,-65.858505,0.000000
5,Yellow,6,142.575058,-62.666607,0.000000
6,Yellow,0,164.257370,156.231491,-228.000000
6,Yellow,1,165.364365,150.142899,-225.000000
6,Yellow,2,163.703766,154.570892,-222.000000
6,Yellow,3,162.043259,150.696396,-222.000000
6,Yellow,4,154.294159,149.589294,-228.000000
6,Yellow,5,152.080063,150.696396,-225.000000
6,Yellow,6,152.080063,151.803391,-231.000000
7,Yellow,0,-9.387236,-37.014107,-45.000000
7,Yellow,1,-10.430635,-36.492409,-45.000000
7,Yellow,2,-10.952236,-35.449108,-42.000000
7,Yellow,3,-12.517336,-35.449108,-39.000000
8,Yellow,0,-71.132637,-22.060108,-45.000000
8,Yellow,1,-71.132637,-23.083609,-42.000000
8,Yellow,2,-69.085533,-22.571909,-42.000000
8,Yellow,3,-70.109138,-22.060108,-39.000000
8,Yellow,4,-70.620834,-22.060108,-39.000000
8,Yellow,5,-71.132637,-21.036608,-39.000000
8,Yellow,6,-70.620834,-18.477709,-39.000000
9,Yellow,0,27.625364,66.163094,-48.000000
9,Yellow,1,27.625364,62.647491,-45.000000
9,Yellow,2,28.629765,65.158592,-42.000000
9,Yellow,3,26.620865,65.660889,-42.000000
9,Yellow,4,28.127563,65.660889,-39.000000
10,Yellow,0,-100.575035,55.508392,-39.000000
10,Yellow,1,-98.109932,53.043190,-36.000000
10,Yellow,2,-97.123833,52.057194,-36.000000
10,Yellow,3,-97.616936,52.057194,-36.000000
10,Yellow,4,-100.575035,52.057194,-33.000000
11,Yellow,0,-74.558640,11.345092,-24.000000
11,Yellow,1,-73.106133,10.376692,-21.000000
11,Yellow,2,-75.526939,8.440092,-21.000000
12,Yellow,0,-195.475128,80.035789,-66.000000
13,Yellow,0,122.111763,-35.625210,-3.000000
13,Yellow,1,122.111763,-37.253307,-3.000000
13,Yellow,2,121.026367,-36.167908,-3.000000
13,Yellow,3,119.398163,-34.539806,-3.000000
13,Yellow,4,117.227364,-33.454308,-3.000000
13,Yellow,5,118.855461,-33.997009,-3.000000
13,Yellow,6,118.855461,-31.283508,-3.000000
13,Yellow,7,117.770065,-26.399208,-3.000000
14,Yellow,0,-153.759232,135.125687,-54.000000
14,Yellow,1,-152.357132,132.321594,-51.000000
14,Yellow,2,-150.955032,131.854187,-48.000000
14,Yellow,3,-149.552933,129.049988,-51.000000
15,Yellow,0,-33.073036,125.399796,-42.000000
15,Yellow,1,-33.073036,124.940392,-36.000000
15,Yellow,2,-32.613735,124.480995,-36.000000
15,Yellow,3,-31.235537,124.480995,-36.000000
15,Yellow,4,-33.532436,123.102890,-36.000000
15,Yellow,5,-33.073036,124.021591,-36.000000
15,Yellow,6,-32.154335,126.318588,-36.000000
15,Yellow,7,-32.613735,130.912491,-36.000000
16,Yellow,0,78.596268,92.512489,-33.000000
16,Yellow,1,79.951363,91.609093,-30.000000
16,Yellow,2,78.144661,90.254089,-30.000000
16,Yellow,3,78.596268,91.609093,-30.000000
17,Yellow,0,-148.476242,211.029099,-42.000000
17,Yellow,1,-147.922729,206.600891,-36.000000
17,Yellow,2,-145.155136,202.726395,-36.000000
17,Yellow,3,-147.369232,200.512299,-39.000000
17,Yellow,4,-145.155136,199.958786,-39.000000
17,Yellow,5,-146.815735,201.065796,-42.000000
18,Yellow,0,-132.417130,198.280899,-222.000000
18,Yellow,1,-131.331741,191.768387,-222.000000
18,Yellow,2,-130.246231,195.024689,-219.000000
19,Yellow,0,-126.447334,206.964096,-42.000000
19,Yellow,1,-126.990036,202.079788,-39.000000
19,Yellow,2,-127.532738,198.823593,-39.000000
19,Yellow,3,-124.819237,198.823593,-39.000000
19,Yellow,4,-123.733833,197.738190,-39.000000
20,Yellow,0,-189.383743,115.548393,-39.000000
20,Yellow,1,-190.979736,113.420494,-36.000000
20,Yellow,2,-188.319839,110.228592,-33.000000
21,Yellow,0,-170.586533,31.847692,-6.000000
21,Yellow,1,-170.586533,32.891090,-6.000000
21,Yellow,2,-168.499832,31.325993,-3.000000
22,Yellow,0,-132.544739,18.881292,-3.000000
22,Yellow,1,-131.521240,17.857792,-3.000000
22,Yellow,2,-130.497635,15.810692,-3.000000
22,Yellow,3,-130.497635,16.322392,0.000000
22,Yellow,4,-129.474136,15.810692,0.000000
22,Yellow,5,-132.032928,15.810692,0.000000
22,Yellow,6,-128.962341,18.881292,0.000000
23,Yellow,0,-201.388733,68.674194,-6.000000
23,Yellow,1,-201.388733,68.171989,-3.000000
23,Yellow,2,-197.370941,65.660889,-3.000000
23,Yellow,3,-196.868729,66.665291,0.000000
23,Yellow,4,-195.864334,66.163094,0.000000
23,Yellow,5,-195.362030,65.660889,-3.000000
23,Yellow,6,-195.362030,69.176491,-3.000000
23,Yellow,7,-195.864334,75.203094,-3.000000
24,Yellow,0,-137.150635,-117.760605,-222.000000
24,Yellow,1,-133.568237,-121.854706,-222.000000
24,Yellow,2,-135.103531,-117.760605,-210.000000
24,Yellow,3,-134.080032,-122.878311,-210.000000
24,Yellow,4,-138.685928,-117.248810,-207.000000
24,Yellow,5,-138.174133,-120.319405,-210.000000
24,Yellow,6,-138.174133,-120.831207,-207.000000
24,Yellow,7,-142.780029,-122.366508,-207.000000
24,Yellow,8,-143.291840,-124.413605,-204.000000
25,Yellow,0,-150.864136,87.555290,-21.000000
25,Yellow,1,-152.836243,84.597092,-21.000000
25,Yellow,2,-148.398941,84.597092,-21.000000
25,Yellow,3,-147.905930,83.117989,-21.000000
26,Yellow,0,47.451363,15.218391,-21.000000
26,Yellow,1,47.451363,13.765892,-21.000000
26,Yellow,2,45.998863,14.734192,-21.000000
26,Yellow,3,46.967163,16.186691,-18.000000
26,Yellow,4,47.451363,14.250092,-18.000000
27,Yellow,0,6.661664,90.023689,-9.000000
27,Yellow,1,5.710364,88.596893,-3.000000
27,Yellow,2,5.234764,88.121292,0.000000
27,Yellow,3,5.234764,89.072495,0.000000
27,Yellow,4,2.856664,87.645592,-6.000000
28,Yellow,0,115.908867,62.217194,-9.000000
28,Yellow,1,116.843567,60.347794,-6.000000
28,Yellow,2,114.506767,60.815090,-6.000000
28,Yellow,3,114.506767,61.749790,-6.000000
28,Yellow,4,112.169968,61.282494,-6.000000
28,Yellow,5,110.767868,60.815090,-6.000000
28,Yellow,6,111.702667,66.890793,-3.000000
28,Yellow,7,111.235268,72.031792,-3.000000
29,Yellow,0,130.493164,110.290092,-9.000000
29,Yellow,1,129.386169,106.968994,-9.000000
29,Yellow,2,128.279160,107.522491,-9.000000
29,Yellow,3,128.279160,109.183090,-9.000000
29,Yellow,4,127.172066,106.968994,-9.000000
30,Yellow,0,83.524666,-11.596008,-228.000000
30,Yellow,1,81.396767,-15.851908,-228.000000
30,Yellow,2,79.800865,-11.596008,-219.000000
30,Yellow,3,76.076866,-13.192008,-213.000000
31,Yellow,0,-132.959839,-166.959915,6.000000
31,Yellow,1,-129.160843,-166.417206,6.000000
31,Yellow,2,-130.246231,-164.789108,9.000000
31,Yellow,3,-132.417130,-166.959915,12.000000
32,Yellow,0,89.908562,-160.019913,15.000000
32,Yellow,1,89.908562,-156.296005,18.000000
32,Yellow,2,87.780563,-155.764114,18.000000
32,Yellow,3,87.780563,-153.104111,18.000000
32,Yellow,4,85.652664,-151.508209,21.000000
32,Yellow,5,85.652664,-151.508209,21.000000
32,Yellow,6,85.652664,-148.848312,21.000000
32,Yellow,7,88.312561,-142.996414,21.000000
32,Yellow,8,87.248566,-142.996414,24.000000
33,Yellow,0,173.200958,-189.866501,15.000000
33,Yellow,1,172.679260,-190.909912,0.000000
33,Yellow,2,171.635864,-184.649704,9.000000
33,Yellow,3,170.592560,-185.171402,9.000000
33,Yellow,4,167.984161,-182.563004,12.000000
34,Yellow,0,-47.591335,-204.761002,6.000000
34,Yellow,1,-46.056034,-203.225708,6.000000
34,Yellow,2,-47.079536,-200.155106,9.000000
34,Yellow,3,-47.079536,-200.666901,12.000000
34,Yellow,4,-48.614838,-199.131607,12.000000
34,Yellow,5,-49.638435,-198.108109,15.000000
35,Yellow,0,-88.143539,193.870193,9.000000
