SERIES,COLOR,FRAME,X,Y,Z
24,Yellow,4,-130.866302,-201.370377,-214.500000
25,Yellow,0,-12.584899,-1.618172,28.500000
25,Yellow,1,-12.584899,-2.605472,31.500000
25,Yellow,2,-11.597599,-1.124572,31.500000
25,Yellow,3,-11.597599,-2.605472,34.500000
25,Yellow,4,-13.572199,-0.630872,37.500000
25,Yellow,5,-13.078599,-2.605472,40.500000
25,Yellow,6,-10.610299,-3.099172,37.500000
26,Yellow,0,73.758400,52.517429,25.500000
26,Yellow,1,74.311897,51.963928,28.500000
26,Yellow,2,73.758400,49.749828,28.500000
26,Yellow,3,73.758400,49.749828,28.500000
26,Yellow,4,74.865402,50.856827,28.500000
26,Yellow,5,72.097801,49.749828,31.500000
26,Yellow,6,73.758400,50.303329,31.500000
26,Yellow,7,77.079399,52.517429,31.500000
27,Yellow,0,185.378296,61.374329,22.500000
27,Yellow,1,182.664200,60.831429,28.500000
27,Yellow,2,182.121307,61.374329,28.500000
27,Yellow,3,182.664200,61.917130,28.500000
27,Yellow,4,181.035706,59.745827,28.500000
27,Yellow,5,179.950104,60.831429,34.500000
27,Yellow,6,179.407196,63.545528,34.500000
27,Yellow,7,182.121307,64.088425,31.500000
28,Yellow,0,187.611298,129.327621,34.500000
28,Yellow,1,184.417908,129.327621,37.500000
28,Yellow,2,184.950104,126.134331,37.500000
28,Yellow,3,182.821304,128.795425,37.500000
28,Yellow,4,183.885696,128.263229,37.500000
28,Yellow,5,181.224594,128.263229,43.500000
28,Yellow,6,181.224594,128.263229,43.500000
28,Yellow,7,187.078995,132.521027,43.500000
29,Yellow,0,7.572401,190.500626,7.500000
29,Yellow,1,9.138501,188.934631,13.500000
29,Yellow,2,8.616401,184.236435,13.500000
29,Yellow,3,7.050401,184.236435,16.500000
29,Yellow,4,6.528301,186.846527,13.500000
30,Yellow,0,100.652100,129.004333,7.500000
30,Yellow,1,98.603302,126.955528,13.500000
30,Yellow,2,100.652100,125.418831,13.500000
30,Yellow,3,98.603302,123.370026,13.500000
30,Yellow,4,97.578804,126.443329,16.500000
30,Yellow,5,96.042198,127.467728,19.500000
30,Yellow,6,96.554398,126.443329,22.500000
31,Yellow,0,-185.765396,-11.165972,37.500000
31,Yellow,1,-185.765396,-9.154972,46.500000
31,Yellow,2,-182.748901,-12.171572,46.500000
31,Yellow,3,-180.737793,-14.182571,46.500000
31,Yellow,4,-180.737793,-10.663272,49.500000
31,Yellow,5,-180.235092,-12.674272,49.500000
31,Yellow,6,-179.229599,-14.182571,49.500000
32,Yellow,0,-29.862499,-53.451073,40.500000
32,Yellow,1,-28.875299,-50.982872,40.500000
32,Yellow,2,-28.381599,-52.463772,40.500000
32,Yellow,3,-27.887999,-52.463772,40.500000
32,Yellow,4,-29.368898,-51.476471,46.500000
32,Yellow,5,-27.887999,-52.957371,43.500000
32,Yellow,6,-26.900700,-52.957371,43.500000
32,Yellow,7,-24.432400,-49.995571,40.500000
32,Yellow,8,-25.419699,-49.995571,40.500000
32,Yellow,9,-26.407000,-50.489170,40.500000
32,Yellow,10,-27.887999,-50.982872,40.500000
32,Yellow,11,-28.875299,-53.944672,40.500000
33,Green,0,-178.115387,207.738373,-239.581833
33,Green,1,-171.851776,199.493759,-235.366287
33,Green,2,-169.519913,203.304825,-226.265900
33,Green,3,-169.656433,206.614929,-222.297256
34,Green,7,-211.541946,135.143341,-234.763077
34,Green,8,-211.810455,134.894531,-235.019836
34,Green,9,-217.446396,125.624229,-230.115936
34,Green,10,-211.936829,128.246124,-221.332794
34,Green,11,-213.214844,129.051544,-220.486801
35,Yellow,7,-167.745300,-33.878071,40.500000
35,Yellow,8,-166.720901,-31.317072,46.500000
35,Yellow,9,-170.306396,-32.341473,49.500000
35,Yellow,10,-169.794205,-34.390270,55.500000
35,Yellow,11,-169.281998,-39.512371,52.500000
36,Green,9,-212.738068,102.204399,-89.318222
36,Green,10,-211.688095,100.275131,-84.988937
36,Green,11,-212.220596,99.080246,-82.381180
37,Green,7,-176.309998,-73.219971,-113.382210
37,Green,8,-176.339310,-72.646713,-114.791206
37,Green,9,-179.978760,-78.403160,-126.384529
37,Green,10,-180.601929,-78.117157,-126.428192
37,Green,11,-180.326477,-78.770889,-125.726532
38,Green,4,-213.293121,26.941895,-52.304543
38,Green,5,-213.573944,24.992020,-54.511230
38,Green,6,-212.994965,24.407761,-51.880806
38,Green,7,-211.703079,25.461456,-37.175117
38,Green,8,-212.511871,23.904297,-39.880196
38,Green,9,-216.445969,20.262054,-39.643509
38,Green,10,-214.464859,19.369766,-40.363113
38,Green,11,-214.999146,16.556122,-42.192703
39,Green,11,-107.226288,72.353790,-39.500278
40,Green,0,-212.913239,-156.908218,-20.980103
40,Green,1,-210.557098,-155.626633,-21.045258
40,Green,2,-208.023682,-154.415924,-16.751144
40,Green,3,-206.896881,-154.594543,-16.535614
41,Green,0,-189.077774,-177.343567,60.294685
41,Green,1,-189.203445,-173.442764,54.211887
41,Green,2,-185.205154,-174.122543,58.695065
41,Green,3,-184.067703,-174.529419,56.018169
41,Green,4,-182.584122,-174.434906,54.186810
41,Green,5,-182.454498,-175.154495,54.042892
41,Green,6,-182.235641,-175.091705,52.289883
42,Green,0,-186.308441,-152.936218,69.449272
42,Green,1,-185.490265,-149.035400,68.577133
42,Green,2,-184.369537,-150.098282,69.083817
42,Green,3,-181.243301,-150.343338,68.564476
43,Green,0,-171.164642,-113.134880,46.416580
43,Green,1,-170.588821,-110.292519,44.286514
43,Green,2,-168.757919,-111.460503,44.231476
43,Green,3,-168.680267,-113.148476,43.394650
44,Green,0,-141.454147,-71.421608,35.487057
44,Green,1,-141.255157,-71.792328,35.937408
44,Green,2,-137.109253,-69.950447,35.401196
45,Green,0,-153.845764,-84.823479,52.208202
45,Green,1,-153.325012,-84.476860,51.277657
45,Green,2,-150.707642,-86.201965,50.002396
45,Green,3,-149.675003,-86.092529,51.117722
45,Green,4,-147.918808,-87.337761,51.168064
45,Green,5,-146.379593,-88.437477,51.774101
45,Green,6,-147.108093,-88.627190,49.642338
46,Yellow,8,66.115501,-46.358971,-19.500000
46,Yellow,9,67.121002,-44.347973,-7.500000
46,Yellow,10,68.629303,-42.336872,-7.500000
46,Yellow,11,66.115501,-44.347973,-10.500000
47,Green,0,-106.652802,-11.096420,49.521805
47,Green,1,-105.872940,-11.296516,50.712357
47,Green,2,-103.630402,-14.183113,49.512360
47,Green,3,-104.233047,-13.300728,47.747498
47,Green,4,-103.116043,-12.744511,48.567513
47,Green,5,-102.428543,-13.767815,50.600876
47,Green,6,-101.219070,-13.513512,50.555161
48,Green,0,-132.866257,4.145149,41.599014
48,Green,1,-132.934937,3.420570,40.367416
48,Green,2,-130.675400,0.289871,41.174606
48,Green,3,-130.132767,0.807236,42.024590
48,Green,4,-128.982697,0.685139,44.368935
48,Green,5,-127.904755,-1.821983,45.361782
48,Green,6,-125.071411,-2.201416,47.359989
49,Green,0,-210.718796,177.235809,-97.169098
49,Green,1,-207.702316,171.777451,-84.291824
49,Green,2,-205.822723,169.960205,-82.378555
49,Green,3,-205.259125,168.948151,-80.942909
49,Green,4,-207.218765,173.784943,-78.220444
49,Green,5,-207.612885,173.352982,-78.065948
49,Green,6,-206.434036,170.674606,-72.138794
50,Green,0,208.255859,102.777695,-213.207886
50,Green,1,207.157791,98.210609,-205.546707
50,Green,2,206.809464,102.423271,-199.124023
50,Green,3,206.892426,108.650345,-192.705780
50,Green,4,198.901337,109.254532,-194.829330
50,Green,5,196.223526,109.991005,-189.328125
50,Green,6,197.147369,109.820724,-188.249283
51,Green,0,207.225922,13.161022,-193.432968
51,Green,1,209.135742,12.273014,-184.202164
51,Green,2,210.383240,18.176382,-184.648346
51,Green,3,210.669830,18.209974,-182.517532
51,Green,4,202.684021,16.662210,-184.896912
51,Green,5,203.695221,17.850857,-181.116852
51,Green,6,203.128220,17.500412,-181.511337
51,Green,7,203.877136,17.208487,-183.939240
51,Green,8,204.658249,16.703894,-184.387054
51,Green,9,204.579865,17.184423,-182.147705
51,Green,10,206.507828,19.858000,-178.614197
51,Green,11,204.931061,21.008669,-175.655853
52,Green,0,209.265839,-175.530090,-105.812943
52,Green,1,210.837341,-175.063049,-103.135300
52,Green,2,210.354065,-166.631714,-102.720947
52,Green,3,210.243561,-167.669067,-102.169449
52,Green,4,208.202393,-173.381226,-105.485367
52,Green,5,205.318726,-169.375259,-104.745148
52,Green,6,205.254120,-168.984970,-109.164703
52,Green,7,207.518372,-167.243393,-107.123489
52,Green,8,209.940125,-170.134949,-106.767639
53,Green,9,205.504395,-71.948753,-25.171021
53,Green,10,207.111359,-68.832802,-24.774597
53,Green,11,207.491928,-69.270889,-28.283173
54,Green,8,207.658173,-24.051949,-27.892639
54,Green,9,205.966492,-21.699371,-27.336609
54,Green,10,206.554138,-20.516277,-25.764587
54,Green,11,204.181396,-17.345215,-23.911041
55,Green,0,117.828720,-151.863052,35.412132
55,Green,1,119.079689,-150.053040,34.385445
55,Green,2,116.968208,-146.450897,36.106701
55,Green,3,116.956757,-145.293961,34.592209
55,Green,4,116.595055,-148.096558,31.018599
55,Green,5,116.857147,-148.961914,29.596409
55,Green,6,117.299591,-148.048889,30.242697
55,Green,7,120.388092,-143.645386,31.795263
56,Green,8,128.420990,-125.218704,63.462757
56,Green,9,128.768631,-123.473465,68.753059
56,Green,10,129.530869,-121.026413,71.145683
56,Green,11,126.362488,-124.334702,67.713760
57,Yellow,8,97.498199,-150.699371,-52.500000
57,Yellow,9,97.004501,-150.699371,-46.500000
57,Yellow,10,96.510902,-147.243866,-46.500000
57,Yellow,11,94.042702,-149.218475,-49.500000
58,Green,0,75.713425,-170.221191,55.150253
58,Green,1,78.045700,-169.303207,53.581398
58,Green,2,77.884132,-165.850555,53.137650
58,Green,3,77.115387,-163.688370,50.380062
58,Green,4,77.074341,-163.615463,50.556400
58,Green,5,77.969948,-169.010849,45.687405
58,Green,6,78.758987,-165.861084,46.422501
58,Green,7,80.121918,-162.665054,49.905590
58,Green,8,81.531456,-162.795181,49.493347
58,Green,9,80.742645,-161.361008,50.401711
58,Green,10,80.428558,-160.736481,51.350388
58,Green,11,77.655396,-162.031906,49.300667
59,Green,0,71.521225,-210.215210,4.188766
59,Green,1,71.387787,-209.995529,4.389999
59,Green,2,71.832237,-205.435776,3.731163
59,Green,3,71.587517,-204.281570,4.342419
59,Green,4,70.962654,-205.192383,2.157398
59,Green,5,72.362198,-206.941177,0.009193
59,Green,6,71.813896,-205.562698,1.109573
59,Green,7,73.785873,-203.026611,3.158218
59,Green,8,74.476517,-202.173615,3.892052
59,Green,9,74.415527,-202.074799,3.979137
59,Green,10,73.209366,-200.914185,4.280193
59,Green,11,70.731209,-202.026138,-2.851696
60,Green,6,98.452728,-203.743073,69.065773
60,Green,7,99.296471,-201.793579,71.271927
60,Green,8,101.015846,-201.410049,70.054276
60,Green,9,100.687073,-200.177704,68.831001
60,Green,10,100.025917,-198.214325,69.730347
60,Green,11,95.396317,-198.538803,64.295837
61,Green,4,191.332169,-204.289139,37.238579
61,Green,5,190.929245,-205.017792,38.619965
61,Green,6,190.508957,-203.073914,40.542107
61,Green,7,191.434708,-198.883911,45.469292
61,Green,8,192.204376,-198.777679,44.002655
61,Green,9,192.510345,-193.536728,42.575821
61,Green,10,193.818039,-191.669952,44.990097
61,Green,11,190.464600,-190.703995,39.936470
62,Green,0,7.253223,-190.882233,46.294029
62,Green,1,8.620052,-189.263123,45.417717
62,Green,2,9.416733,-185.855484,46.064659
62,Green,3,12.026321,-185.197006,47.045044
62,Green,4,12.172832,-186.601517,42.481934
62,Green,5,12.833775,-188.058685,39.017426
62,Green,6,12.610394,-185.749313,42.038010
63,Green,0,-16.544872,-202.309937,44.283073
63,Green,1,-13.239243,-199.138031,38.313225
63,Green,2,-13.075703,-199.461823,37.443840
63,Green,3,-11.559166,-199.347763,36.316231
63,Green,4,-10.483936,-201.312485,34.180801
63,Green,5,-10.902626,-200.751648,34.856552
63,Green,6,-11.865337,-198.420044,34.879150
63,Green,7,-8.470268,-194.864670,37.204521
64,Green,0,124.194633,-97.370865,63.439026
64,Green,1,124.138237,-97.368210,64.477112
64,Green,2,121.649323,-93.620529,64.796555
64,Green,3,122.774231,-93.919418,64.136261
65,Green,0,134.935974,-65.924789,69.964081
65,Green,1,134.926697,-65.276428,69.479828
65,Green,2,134.192444,-63.426804,69.925888
65,Green,3,133.949524,-62.132561,69.331299
65,Green,4,134.491013,-63.214409,69.350601
65,Green,5,134.844467,-64.674019,70.892578
66,Green,0,177.990143,-50.650509,70.330597
66,Green,1,178.058868,-49.350586,72.927765
66,Green,2,177.157211,-45.759094,71.158875
66,Green,3,176.413315,-45.711399,69.886871
66,Green,4,176.025070,-46.284573,70.497650
67,Green,0,190.110260,5.521584,61.001175
67,Green,1,189.256134,5.499344,59.397736
67,Green,2,188.849396,5.217384,60.451523
67,Green,3,188.944000,5.217907,59.770905
67,Green,4,187.743439,3.873051,60.372131
67,Green,5,188.548737,4.133465,59.936218
67,Green,6,189.111725,4.400543,59.554489
68,Yellow,9,-43.585899,-48.221573,-55.500000
68,Yellow,10,-42.478901,-50.435574,-55.500000
68,Yellow,11,-43.585899,-52.096073,-55.500000
69,Green,0,201.942169,22.837088,48.228165
69,Green,1,201.120148,21.940645,48.824722
69,Green,2,200.426208,22.810440,50.908737
69,Green,3,200.172699,22.569685,50.868103
69,Green,4,199.292480,21.607296,50.262924
70,Green,0,153.947998,104.803459,52.585220
70,Green,1,152.396103,103.265533,56.835297
70,Green,2,152.576813,101.410828,55.654907
70,Green,3,151.871780,101.039803,56.454330
70,Green,4,151.608551,101.289993,56.538803
70,Green,5,151.234528,101.635681,55.902313
70,Green,6,151.013214,101.819778,57.266571
70,Green,7,154.259888,106.587875,60.981873
70,Green,8,155.307251,108.159897,60.266174
71,Green,0,108.757675,90.643936,58.996155
71,Green,1,107.698257,90.211784,59.942444
71,Green,2,107.597939,88.708916,61.131409
71,Green,3,108.013702,88.396385,59.740585
71,Green,4,106.858551,88.545135,58.570084
71,Green,5,107.357162,87.362808,59.181808
71,Green,6,109.166168,87.696617,60.216965
71,Green,7,111.320580,91.512512,61.984192
71,Green,8,111.844910,91.475967,62.256943
72,Green,0,158.888351,149.471558,62.845650
72,Green,1,155.652496,147.990631,64.523277
72,Green,2,158.186371,146.538910,66.321678
72,Green,3,155.443024,146.162018,68.654900
72,Green,4,153.794769,146.748413,69.221176
72,Green,5,154.379089,146.683716,69.202614
73,Green,5,141.775452,145.995941,8.910118
73,Green,6,142.601151,145.773285,10.262260
73,Green,7,145.874741,150.084610,15.443405
74,Green,0,88.784508,207.556366,46.251263
74,Green,1,87.293823,203.513718,43.245781
74,Green,2,87.270523,203.289764,47.554569
74,Green,3,86.777374,202.375656,48.964478
74,Green,4,84.904297,202.083771,45.120136
74,Green,5,85.293991,202.759338,46.676376
74,Green,6,85.532043,201.618683,46.956821
74,Green,7,90.635574,205.972626,49.227516
74,Green,8,91.106537,205.108337,50.135643
74,Green,9,90.653511,204.790222,49.571262
74,Green,10,90.307632,201.753433,52.264080
74,Green,11,89.757446,200.880844,52.431465
75,Green,0,56.921440,208.544754,0.972206
75,Green,1,57.360703,208.471771,0.963875
75,Green,2,58.453743,206.254440,4.658169
76,Green,0,170.798523,-164.326630,74.016098
76,Green,1,170.902802,-164.012085,73.757256
76,Green,2,170.914413,-158.496048,68.576057
77,Green,0,144.093704,-203.559464,89.151245
77,Green,1,144.504639,-203.534012,88.822281
77,Green,2,142.179077,-201.028839,89.234589
77,Green,3,141.009720,-198.047104,89.698853
78,Green,0,77.244095,-212.663834,77.587646
78,Green,1,78.014908,-214.210724,73.282242
78,Green,2,78.086792,-207.087494,73.070702
78,Green,3,78.253113,-207.268219,71.693977
78,Green,4,79.277145,-208.459412,68.062958
78,Green,5,78.746429,-209.437973,69.357079
78,Green,6,79.817993,-208.073898,66.125259
79,Yellow,9,-40.437500,102.086227,4.500000
79,Yellow,10,-38.809097,101.000626,7.500000
79,Yellow,11,-40.980400,97.200829,7.500000
80,Green,0,-112.571129,-210.806976,59.162575
80,Green,1,-109.773819,-208.041916,57.364151
81,Green,0,-8.165207,212.237518,-57.915375
81,Green,1,-8.857483,210.766693,-52.366730
81,Green,2,-8.577087,209.045441,-43.334213
81,Green,3,-7.484253,209.316681,-40.110428
82,Green,10,111.849243,23.533470,63.146683
82,Green,11,111.037628,20.393013,57.899994
83,Green,9,14.235306,-110.168930,78.045441
83,Green,10,14.298874,-110.351692,79.134659
83,Green,11,13.406754,-113.901421,75.673653
84,Green,11,140.345734,-204.887314,-161.161575
85,Green,0,-46.993530,-124.466797,49.171883
85,Green,1,-46.849335,-123.999557,47.950691
85,Green,2,-45.970276,-123.248795,47.504234
85,Green,3,-45.881401,-122.583511,47.411797
85,Green,4,-45.395882,-122.694077,46.936592
86,Green,0,-37.606331,-121.229126,58.617897
86,Green,1,-37.373894,-119.841904,55.608513
86,Green,2,-37.284912,-119.633377,56.107147
86,Green,3,-36.153419,-119.432861,54.780899
86,Green,4,-35.791924,-119.575043,52.434063
86,Green,5,-34.551491,-121.870697,52.757355
86,Green,6,-34.534370,-121.097641,52.707245
86,Green,7,-30.747658,-116.856583,52.204643
87,Green,0,-68.440811,-82.057922,45.633282
87,Green,1,-68.858185,-81.826920,42.795410
87,Green,2,-67.795364,-82.590164,42.788383
87,Green,3,-66.707458,-81.897614,42.528454
87,Green,4,-65.954659,-81.822357,43.001301
87,Green,5,-66.246307,-82.769272,40.762058
87,Green,6,-65.456604,-83.608643,41.215603
88,Green,0,11.207970,-56.791214,56.099762
88,Green,1,11.375648,-55.387466,54.761314
88,Green,2,11.701227,-56.063950,54.617989
88,Green,3,12.066532,-55.479446,54.638496
88,Green,4,12.686152,-55.762680,53.985878
88,Green,5,12.945358,-58.388306,48.993996
89,Green,0,60.385365,-25.084976,61.564003
89,Green,1,59.569160,-25.609993,60.530327
89,Green,2,59.201847,-25.362053,59.551987
89,Green,3,59.050850,-24.705879,59.043892
89,Green,4,59.908356,-25.039825,58.291855
89,Green,5,58.949306,-26.427841,59.376137
89,Green,6,60.165237,-25.932564,59.232689
89,Green,7,63.361156,-22.169212,57.859634
90,Yellow,9,169.515701,60.138828,10.500000
90,Yellow,10,169.515701,61.203228,10.500000
90,Yellow,11,167.386795,60.138828,10.500000
91,Green,0,27.127235,-137.480240,72.057877
91,Green,1,27.620110,-135.087051,69.237297
91,Green,2,27.062119,-133.960800,69.335464
91,Green,3,27.849545,-134.091293,66.232849
91,Green,4,29.094694,-134.614716,64.264038
91,Green,5,30.343630,-137.074509,61.564636
92,Green,0,73.481674,-138.884506,79.678009
92,Green,1,74.153625,-137.981918,75.281006
92,Green,2,73.593597,-135.430496,75.918274
92,Green,3,73.380096,-134.995041,74.325699
93,Green,0,-15.070856,-118.443588,81.276894
93,Green,1,-15.799799,-117.019821,78.849808
93,Green,2,-15.167587,-117.163162,78.648918
93,Green,3,-14.692886,-116.320282,77.686783
93,Green,4,-12.900261,-116.793839,74.393402
93,Green,5,-11.203970,-118.292542,73.974487
94,Green,0,-20.341339,-131.658508,79.799561
94,Green,1,-22.384983,-128.557388,78.728348
94,Green,2,-24.699526,-126.254456,78.011765
94,Green,3,-22.800442,-125.802109,76.620308
94,Green,4,-20.309284,-126.761963,75.097015
94,Green,5,-20.269934,-127.538254,74.737877
95,Green,0,-9.147705,-52.449661,68.602104
95,Green,1,-9.335571,-52.299011,68.057114
95,Green,2,-8.328796,-52.805885,67.882065
95,Green,3,-8.416748,-52.999161,68.374847
95,Green,4,-6.530243,-54.469711,66.144981
95,Green,5,-6.335800,-56.041573,66.160408
95,Green,6,-6.062668,-55.803017,66.044205
95,Green,7,-4.259338,-50.278618,67.099442
95,Green,8,-3.804688,-49.716614,65.590569
96,Green,0,-40.706390,-57.487198,63.942848
96,Green,1,-39.356483,-58.660278,64.152679
96,Green,2,-38.420502,-58.532387,62.762283
96,Green,3,-38.278534,-58.634483,60.890091
96,Green,4,-37.499451,-57.464958,60.286858
96,Green,5,-36.901894,-58.519058,59.339012
96,Green,6,-36.331360,-59.894714,59.192795
96,Green,7,-33.307983,-57.834671,60.182777
96,Green,8,-34.548737,-55.908005,60.952110
97,Green,0,-47.129166,180.216766,40.967163
