SERIES,COLOR,FRAME,X,Y,Z
9,Green,4,-170.803299,-156.558243,65.710258
9,Green,5,-171.760635,-158.724976,56.738125
9,Green,6,-170.659164,-158.913391,53.799110
9,Green,7,-174.931381,-160.663513,50.162647
9,Green,8,-175.014038,-163.267120,46.054878
9,Green,9,-169.083694,-162.928818,44.967216
9,Green,10,-170.509705,-161.991348,43.940571
9,Green,11,-174.625000,-159.752914,51.262428
9,Green,12,-169.353989,-162.093094,46.128670
9,Green,13,-164.025879,-163.208618,56.963768
9,Green,14,-165.914948,-164.003738,54.515114
10,Green,0,-232.864761,-67.215492,-32.990402
10,Green,1,-228.850540,-62.392845,-25.515947
10,Green,2,-198.214310,-56.747189,0.617188
10,Green,3,-208.529617,-47.720207,-10.290474
10,Green,4,-205.081375,-47.094345,-6.762307
10,Green,5,-208.690475,-47.657848,-8.163933
10,Green,6,-204.825989,-48.372128,-3.307419
10,Green,7,-205.949600,-47.931820,-11.900436
10,Green,8,-206.993958,-51.033443,-14.453239
10,Green,9,-205.144531,-49.938816,-17.892067
10,Green,10,-203.017944,-50.305847,-19.237411
10,Green,11,-202.897827,-47.013577,-16.644638
10,Green,12,-202.314743,-47.781296,-21.266022
10,Green,13,-194.144272,-47.769276,-16.658531
10,Green,14,-197.101059,-49.066628,-14.637741
11,Green,0,-246.779907,-100.625771,-78.143845
11,Green,1,-245.580658,-95.684807,-64.820465
11,Green,2,-215.142715,-91.619225,-38.267288
11,Green,3,-227.288055,-80.122498,-46.662834
11,Green,4,-224.265610,-80.695419,-44.142548
11,Green,5,-226.540466,-80.289314,-43.588982
11,Green,6,-223.094971,-83.303345,-45.571739
11,Green,7,-225.653519,-84.033066,-50.455574
11,Green,8,-223.969604,-85.367043,-57.935043
11,Green,9,-221.016220,-84.370781,-60.639908
11,Green,10,-218.802933,-82.778954,-62.422119
11,Green,11,-221.018539,-81.385422,-53.136944
11,Green,12,-217.997925,-82.765892,-58.542789
11,Green,13,-211.876831,-81.235550,-46.663811
11,Green,14,-215.454330,-82.727203,-48.352833
12,Green,0,-232.270676,-26.262161,-31.347628
12,Green,1,-228.487854,-21.663296,-23.804955
12,Green,2,-197.227783,-15.780605,2.267395
12,Green,3,-208.435486,-5.747802,-4.314926
12,Green,4,-205.762329,-4.569122,-3.700882
12,Green,5,-208.103378,-4.931561,-4.926651
12,Green,6,-207.305344,-5.078072,-2.256714
12,Green,7,-206.901367,-7.862609,-12.890244
12,Green,8,-205.806198,-8.835804,-14.267944
12,Green,9,-202.102234,-7.610836,-17.196136
12,Green,10,-202.303085,-6.869178,-16.820953
12,Green,11,-202.574051,-5.375167,-14.312325
12,Green,12,-201.830368,-4.265549,-14.022438
12,Green,13,-195.584259,-4.410175,-9.879486
12,Green,14,-197.327698,-4.577533,-8.767036
13,Green,0,270.577087,236.783875,9.246658
13,Green,1,263.219513,232.707779,9.069870
13,Green,2,289.845795,246.607651,16.732758
13,Green,3,289.690552,252.896408,5.820557
13,Green,4,287.803406,253.323868,5.455322
13,Green,5,288.416595,253.273804,8.955627
13,Green,6,283.438965,254.670105,10.627243
13,Green,7,280.579346,253.790817,15.752518
13,Green,8,280.859100,256.698669,27.294497
13,Green,9,277.628235,258.906647,32.153946
13,Green,10,275.225067,259.342102,35.508331
13,Green,11,281.349945,252.533905,23.524307
13,Green,12,278.083618,255.983749,27.621431
13,Green,13,273.508942,255.292038,18.274689
13,Green,14,277.921478,255.021423,19.268311
14,Green,0,-307.104980,-66.658104,-52.877327
14,Green,1,-301.580200,-62.124260,-48.476715
14,Green,2,-272.747223,-54.388031,-15.915977
14,Green,3,-284.602997,-43.778774,-27.236443
14,Green,4,-281.674500,-41.830723,-23.026787
14,Green,5,-285.397491,-43.287724,-23.771645
14,Green,6,-281.906433,-44.015202,-24.072235
14,Green,7,-281.666290,-45.246330,-34.305145
14,Green,8,-280.136475,-47.830643,-35.105347
14,Green,9,-274.915558,-45.948280,-39.622429
14,Green,10,-274.325806,-45.338345,-42.264633
14,Green,11,-277.229980,-41.070324,-34.492035
14,Green,12,-274.008698,-43.736416,-39.988815
14,Green,13,-265.463898,-42.236748,-34.530006
14,Green,14,-269.175262,-42.069397,-28.777870
15,Green,0,-277.114105,-3.391487,-40.163750
15,Green,1,-272.510864,4.002060,-26.091759
15,Green,2,-241.724304,7.928512,-1.897629
15,Green,3,-252.260681,20.004416,-9.418625
15,Green,4,-248.573410,20.261848,-6.830025
15,Green,5,-253.332489,21.017839,-5.197495
15,Green,6,-249.654892,19.373724,-6.590538
15,Green,7,-251.238174,18.557533,-10.656563
15,Green,8,-250.235535,16.076147,-15.501060
15,Green,9,-244.863174,15.463840,-26.694107
15,Green,10,-243.518967,15.613723,-28.623688
15,Green,11,-244.599380,20.663940,-16.108994
15,Green,12,-241.812637,19.308464,-21.299622
15,Green,13,-236.897644,21.459013,-5.726730
15,Green,14,-239.745407,20.957251,-9.975861
16,Green,0,28.947996,54.442230,-10.405258
16,Green,1,28.560867,55.629543,-13.504852
16,Green,2,56.306580,70.431488,8.389496
16,Green,3,51.636810,76.410133,1.533691
16,Green,4,48.643372,78.060287,3.609131
16,Green,5,50.033703,77.384819,3.369705
16,Green,6,50.130844,77.434013,4.175400
16,Green,7,47.934402,77.379211,2.924301
16,Green,8,46.215206,77.788864,10.332428
16,Green,9,47.662674,77.105011,8.201767
16,Green,10,45.129425,77.846985,7.661881
16,Green,11,47.332672,75.590073,3.817673
16,Green,12,45.962234,77.449577,9.904236
16,Green,13,47.320736,76.830566,6.570908
16,Green,14,47.899185,76.358795,4.857208
17,Red,1,21.176743,-40.085640,20.949142
17,Red,2,51.518322,-23.386898,46.611176
17,Red,3,44.150909,-19.887415,34.160126
17,Red,4,44.194809,-18.803463,36.200989
17,Red,5,43.740967,-18.845251,32.925568
17,Red,6,41.927364,-19.516699,32.191010
17,Red,7,37.956635,-19.906183,30.676147
17,Red,8,38.883362,-19.912401,32.086548
17,Red,9,37.218338,-20.308361,32.498779
17,Red,10,36.941986,-20.619087,33.941101
17,Red,11,37.393219,-22.239626,32.597443
17,Red,12,37.820419,-19.718611,32.416931
17,Red,13,43.621353,-21.894190,30.953859
17,Red,14,43.679321,-23.176764,30.250488
18,Green,0,-321.951019,-30.925735,-43.957649
18,Green,1,-316.400330,-25.409424,-35.310478
18,Green,2,-286.843658,-19.193747,-2.282707
18,Green,3,-294.075134,-8.048286,-11.504883
18,Green,4,-292.173676,-6.332642,-8.468491
18,Green,5,-294.269684,-7.785095,-10.010971
18,Green,6,-292.353882,-8.536494,-10.311867
18,Green,7,-293.182739,-10.196410,-19.304634
18,Green,8,-291.948334,-11.678981,-23.568771
18,Green,9,-286.390411,-10.290428,-32.429230
18,Green,10,-284.938965,-9.849670,-36.563148
18,Green,11,-284.910156,-6.812133,-24.495277
18,Green,12,-282.605530,-7.389030,-31.501953
18,Green,13,-277.610291,-5.452625,-17.527702
18,Green,14,-280.444702,-6.932598,-18.027000
19,Green,0,-250.747543,12.146444,9.505783
19,Green,1,-245.815948,19.209322,20.415817
19,Green,2,-212.836121,24.805784,45.578506
19,Green,3,-221.494751,35.157639,36.770248
19,Green,4,-219.784546,35.649590,37.809189
19,Green,5,-221.318573,34.886257,35.529739
19,Green,6,-219.785202,34.397942,35.053528
19,Green,7,-220.789185,33.420830,27.651268
19,Green,8,-221.530121,32.279835,23.855309
19,Green,9,-219.315598,30.872646,21.540199
19,Green,10,-219.121765,33.559048,19.204132
19,Green,11,-216.670654,36.255013,25.250618
19,Green,12,-216.422058,35.773193,22.121902
19,Green,13,-210.066574,35.755836,32.410339
19,Green,14,-210.813934,36.582207,30.795509
20,Green,0,-232.276428,21.456409,38.382599
20,Green,1,-227.996185,30.054943,48.074741
20,Green,2,-193.503983,37.803329,74.855362
20,Green,3,-200.987244,46.153931,64.342896
20,Green,4,-199.317093,47.628902,65.858856
20,Green,5,-201.621353,47.866730,61.249512
20,Green,6,-198.625595,46.853096,59.685425
20,Green,7,-201.800919,46.428352,55.791061
20,Green,8,-202.199905,45.212814,50.853962
20,Green,9,-201.964706,43.397057,49.845993
20,Green,10,-201.504425,44.993660,48.890594
20,Green,11,-197.925262,48.865459,53.975189
20,Green,12,-199.513702,47.535789,48.339661
20,Green,13,-190.389130,47.210808,59.106125
20,Green,14,-192.092911,47.576721,57.953373
21,Green,0,-169.910019,45.336082,16.814774
21,Green,1,-165.513046,50.637791,31.753555
21,Green,2,-134.186752,60.216042,53.195450
21,Green,3,-140.613739,70.060959,45.305328
21,Green,4,-139.845657,70.807587,45.088409
21,Green,5,-140.458160,70.612610,43.088257
21,Green,6,-139.109283,70.544296,43.751953
21,Green,7,-141.803238,69.620789,33.919571
21,Green,8,-141.589813,68.828041,33.423172
21,Green,9,-141.357346,67.657486,26.991257
21,Green,10,-141.019318,68.171295,27.247810
21,Green,11,-139.236435,70.388641,34.295464
21,Green,12,-141.204391,70.480736,31.258804
21,Green,13,-135.100174,71.633392,44.287369
21,Green,14,-135.534378,71.224518,35.447403
22,Green,0,-181.798035,62.083603,35.108124
22,Green,1,-177.762085,69.203819,44.612183
22,Green,2,-147.486450,77.132011,66.021484
22,Green,3,-152.236465,88.150398,59.252350
22,Green,4,-150.156281,88.923561,60.904072
22,Green,5,-151.442764,88.077774,56.743961
22,Green,6,-149.165161,88.583633,54.903168
22,Green,7,-152.608688,87.308998,48.023911
22,Green,8,-152.458282,87.124359,47.305908
22,Green,9,-150.967560,86.102104,43.811172
22,Green,10,-151.681885,88.502716,41.187180
22,Green,11,-148.460449,90.352921,46.238739
22,Green,12,-149.628799,90.355606,44.607880
22,Green,13,-144.970535,90.942741,54.802155
22,Green,14,-144.800476,90.326820,53.145161
23,Green,0,-208.892426,65.801971,-29.003351
23,Green,1,-207.233047,72.277817,-14.227425
23,Green,2,-177.194992,81.300697,9.770096
23,Green,3,-184.390350,90.977013,0.956100
23,Green,4,-181.544907,91.670670,-2.083199
23,Green,5,-182.622665,91.353294,0.357422
23,Green,6,-181.886444,89.640854,-0.508224
23,Green,7,-182.563919,88.639778,-7.807045
23,Green,8,-182.119156,88.652504,-7.952110
23,Green,9,-178.439362,88.715698,-9.137794
23,Green,10,-177.678040,89.409218,-11.458183
23,Green,11,-176.958389,92.045380,-7.092636
23,Green,12,-177.782272,92.153503,-7.799454
23,Green,13,-172.936447,93.729050,-0.045746
23,Green,14,-172.270844,93.168259,-3.876152
24,Red,13,292.476593,178.341919,62.086227
24,Red,14,296.742157,178.390686,60.412689
25,Green,0,-209.590332,121.170471,2.381943
25,Green,1,-204.565109,129.596252,16.137680
25,Green,2,-174.883972,138.139053,34.800209
25,Green,3,-178.253967,147.917511,26.472115
25,Green,4,-177.433838,148.502548,27.962242
25,Green,5,-181.147629,148.679596,26.290680
25,Green,6,-178.785934,149.004562,26.432779
25,Green,7,-180.174393,146.932465,22.805748
25,Green,8,-178.817612,148.062775,18.585770
25,Green,9,-177.962234,147.207123,16.072983
25,Green,10,-178.133881,148.757446,16.159103
25,Green,11,-173.862549,151.652222,21.801926
25,Green,12,-175.392288,152.020584,21.193604
25,Green,13,-170.475281,152.823013,22.716133
25,Green,14,-170.812347,153.039215,23.638359
26,Green,0,-233.199280,106.101097,-36.817062
26,Green,1,-227.627884,110.278183,-20.420235
26,Green,2,-201.570648,117.272041,0.563591
26,Green,3,-205.077820,130.593231,-8.903465
26,Green,4,-204.636017,130.121719,-7.948227
26,Green,5,-204.838181,130.015747,-10.019684
26,Green,6,-202.634018,127.137871,-7.619698
26,Green,7,-202.023972,125.326096,-16.913452
26,Green,8,-200.651398,126.820770,-19.858429
26,Green,9,-198.508850,126.727768,-22.923676
26,Green,10,-198.514496,127.221573,-21.322197
26,Green,11,-194.737061,131.965500,-16.681671
26,Green,12,-195.243271,129.874664,-22.698174
26,Green,13,-191.264923,132.224213,-10.609581
26,Green,14,-192.178497,131.578934,-12.173470
27,Green,0,-214.572784,158.383514,-1.359848
27,Green,1,-208.267441,164.900284,8.651550
27,Green,2,-179.178085,174.809998,28.804522
27,Green,3,-183.062347,183.576385,20.349854
27,Green,4,-181.348984,186.231979,20.399185
27,Green,5,-184.047516,187.152771,18.154694
27,Green,6,-183.088882,187.045700,21.036804
27,Green,7,-184.131577,186.015106,14.490005
27,Green,8,-183.539597,186.326157,13.040695
27,Green,9,-181.253906,186.641296,10.526398
27,Green,10,-181.557831,188.638840,8.332375
27,Green,11,-176.812057,191.992859,15.596360
27,Green,12,-179.958954,190.583450,14.864739
27,Green,13,-174.519669,192.460709,17.994324
27,Green,14,-176.326614,193.533890,19.809113
28,Green,0,-242.714783,129.868439,-76.758255
28,Green,1,-240.578827,131.615463,-57.818474
28,Green,2,-213.319778,140.028778,-35.825104
28,Green,3,-219.497528,151.684402,-43.626694
28,Green,4,-216.414124,154.156982,-45.911545
28,Green,5,-219.274902,154.035721,-45.504608
28,Green,6,-218.028564,153.098404,-43.338966
28,Green,7,-216.868088,151.447845,-51.179077
28,Green,8,-215.837860,151.873383,-52.877563
28,Green,9,-211.118073,151.470215,-56.460217
28,Green,10,-208.268326,153.435745,-57.204071
28,Green,11,-208.438766,157.575699,-51.114037
28,Green,12,-209.473053,154.634354,-56.293407
28,Green,13,-206.509644,157.802658,-44.664116
28,Green,14,-206.138748,157.887222,-46.164482
29,Green,0,-32.890350,-122.446159,-12.822968
29,Green,1,-29.863096,-119.115105,-16.484726
29,Green,2,1.150116,-103.674042,15.867082
29,Green,3,-7.655426,-100.611954,7.129562
29,Green,4,-8.886978,-100.570351,6.897568
29,Green,5,-8.928101,-100.677795,6.147614
29,Green,6,-11.323975,-100.455261,5.097870
29,Green,7,-11.337677,-100.427307,-1.281219
29,Green,8,-12.467438,-101.549370,0.692963
29,Green,9,-8.846863,-102.555992,-0.734283
29,Green,10,-10.457671,-101.501091,1.954453
29,Green,11,-14.017242,-102.677216,3.950897
29,Green,12,-9.618834,-101.923279,3.429306
29,Green,13,-5.025207,-105.969879,2.184677
29,Green,14,-6.062790,-105.275887,1.702560
30,Green,0,-256.931671,192.153214,-95.967453
30,Green,1,-254.254105,193.188950,-80.314392
30,Green,2,-229.953705,201.925034,-57.581257
30,Green,3,-233.551407,214.042648,-63.203651
30,Green,4,-232.064163,216.540283,-65.568771
30,Green,5,-234.080338,217.891479,-66.448189
30,Green,6,-230.561722,216.745605,-64.356018
30,Green,7,-230.608521,216.112091,-68.341751
30,Green,8,-228.468521,217.882736,-75.556564
30,Green,9,-225.578522,216.820496,-77.915924
30,Green,10,-223.245163,218.490402,-75.078087
30,Green,11,-221.272156,222.996994,-71.920914
30,Green,12,-220.191727,221.589493,-73.510529
30,Green,13,-221.222321,224.826050,-60.121849
30,Green,14,-221.443893,226.209473,-61.746872
31,Green,0,-285.463135,163.135132,-98.873840
31,Green,1,-275.421783,163.182846,-89.391113
31,Green,2,-255.267639,173.431229,-57.885262
31,Green,3,-261.109619,185.708176,-68.951813
31,Green,4,-257.254761,187.107666,-70.489876
31,Green,5,-262.261566,188.488403,-67.313568
31,Green,6,-258.660004,187.384521,-67.508530
31,Green,7,-255.424789,186.716278,-73.188377
31,Green,8,-255.177078,187.009338,-79.771164
31,Green,9,-250.973984,186.210434,-82.061028
31,Green,10,-248.042419,188.039307,-78.513184
31,Green,11,-247.676041,193.312836,-68.518326
31,Green,12,-245.524002,192.951965,-81.137802
31,Green,13,-244.979431,194.830521,-61.599876
31,Green,14,-246.106537,194.400681,-63.500027
32,Green,0,-149.577072,195.177643,-210.757141
32,Green,1,-147.952438,183.651123,-186.413818
32,Green,2,-138.099670,192.564026,-187.967560
32,Green,3,-139.287109,207.976089,-186.271301
32,Green,4,-140.085098,204.011795,-186.217941
32,Green,5,-141.577682,208.037155,-183.248871
32,Green,6,-141.974899,206.517380,-176.608383
32,Green,7,-136.623749,205.258972,-183.876801
32,Green,8,-134.427490,207.341827,-185.477356
32,Green,9,-127.651253,207.647537,-190.459290
32,Green,10,-123.164833,206.878296,-192.324951
32,Green,11,-128.905685,209.116333,-187.702789
32,Green,12,-124.436821,207.298920,-187.370621
32,Green,13,-133.001968,213.064087,-181.254211
32,Green,14,-134.134949,212.716370,-182.720856
33,Green,0,-153.653152,223.656982,-119.483719
33,Green,1,-152.246597,222.925125,-102.959496
33,Green,2,-132.177139,232.900452,-90.193756
33,Green,3,-134.506226,244.681046,-95.506454
33,Green,4,-136.777924,248.010178,-95.087585
33,Green,5,-135.273315,246.898056,-92.562515
33,Green,6,-133.864410,243.750412,-89.627373
33,Green,7,-132.178452,243.510162,-92.152069
33,Green,8,-132.538071,245.825378,-94.064835
33,Green,9,-125.541878,245.770264,-100.867523
33,Green,10,-124.436424,245.789429,-103.791199
33,Green,11,-126.333359,248.808121,-99.230232
33,Green,12,-123.659843,248.427399,-100.728996
33,Green,13,-125.852921,250.021576,-93.075394
33,Green,14,-128.629242,250.461670,-91.700043
34,Green,0,-188.121582,234.736786,-119.333176
34,Green,1,-185.615402,233.759232,-102.063606
34,Green,2,-166.694473,241.577972,-86.011810
34,Green,3,-168.464615,255.204773,-93.337036
34,Green,4,-168.029617,254.390244,-91.735031
34,Green,5,-169.625427,256.923004,-92.110687
34,Green,6,-168.541107,255.431198,-93.198517
34,Green,7,-166.636810,254.885406,-94.330933
34,Green,8,-165.074142,257.535583,-102.993195
34,Green,9,-159.992035,257.102112,-104.586273
34,Green,10,-157.735535,255.849380,-101.315941
34,Green,11,-157.449173,259.646606,-94.573563
34,Green,12,-158.012711,259.474854,-92.965347
34,Green,13,-160.679474,262.862427,-83.959061
34,Green,14,-160.993622,263.686249,-87.733383
35,Green,0,116.164856,-117.059288,-93.399734
35,Green,1,111.218559,-123.134247,-95.399811
35,Green,2,132.912460,-98.940918,-80.949158
35,Green,3,129.499725,-100.910973,-78.030838
35,Green,4,130.078079,-101.514740,-78.464966
35,Green,5,129.552963,-100.497925,-77.333008
35,Green,6,130.357178,-102.182465,-75.228149
35,Green,7,126.400230,-100.393333,-73.444763
35,Green,8,129.621292,-101.552757,-65.803940
35,Green,9,128.231216,-100.652740,-63.919910
35,Green,10,130.865417,-101.836914,-60.617649
35,Green,11,124.281265,-104.400330,-64.913559
35,Green,12,132.138474,-105.733818,-61.191914
35,Green,13,127.761520,-107.025116,-69.848114
35,Green,14,132.351654,-106.934784,-72.548080
36,Green,0,-107.233635,304.354675,-111.302917
36,Green,1,-107.203613,302.376404,-85.742493
36,Green,2,-89.633804,314.524933,-70.663269
36,Green,3,-89.264656,323.812531,-86.780472
36,Green,4,-88.659592,324.157532,-88.228256
36,Green,5,-90.577057,325.304016,-89.304230
36,Green,6,-90.551331,324.490143,-85.249313
36,Green,7,-88.432961,324.121246,-86.250061
36,Green,8,-87.913719,327.752289,-85.236145
36,Green,9,-84.715500,327.566864,-92.071030
36,Green,10,-84.166435,326.416016,-85.522079
36,Green,11,-81.690392,328.153625,-85.447296
36,Green,12,-82.261620,328.350525,-81.591187
36,Green,13,-85.947807,332.899048,-81.452118
36,Green,14,-87.196121,332.274841,-81.500320
37,Green,0,-123.626488,300.752258,-103.258789
37,Green,1,-122.173378,300.595520,-83.136688
37,Green,2,-105.743729,310.555450,-70.694626
37,Green,3,-105.338959,319.584381,-80.855133
37,Green,4,-104.273766,322.401428,-82.665237
37,Green,5,-105.928818,324.079590,-80.383316
37,Green,6,-104.699203,321.615723,-81.844986
37,Green,7,-103.106880,321.687256,-81.747513
37,Green,8,-101.874687,325.747467,-84.668274
37,Green,9,-100.943153,324.824646,-83.678787
37,Green,10,-100.547356,324.195343,-81.819489
37,Green,11,-96.894356,327.184021,-80.578171
37,Green,12,-96.124321,327.409363,-78.271286
37,Green,13,-100.379822,331.362854,-77.575058
37,Green,14,-101.735680,330.754089,-77.115814
38,Green,0,-107.104958,337.867004,-134.477356
38,Green,1,-108.319237,331.188965,-119.525368
38,Green,2,-93.081734,344.993134,-108.200775
38,Green,3,-92.972755,354.346466,-116.845627
38,Green,4,-91.735588,355.019897,-116.005440
38,Green,5,-92.612923,357.329742,-109.713364
38,Green,6,-94.365974,355.418182,-106.271599
38,Green,7,-92.460892,356.035950,-106.428619
38,Green,8,-91.649506,358.356171,-115.690247
38,Green,9,-87.521301,359.191101,-112.055450
38,Green,10,-85.203522,358.968628,-106.584167
38,Green,11,-84.977966,360.529572,-105.915184
38,Green,12,-83.906082,359.673157,-108.487732
38,Green,13,-87.757797,365.015686,-109.339279
38,Green,14,-89.947899,367.550262,-109.298447
39,Green,0,-178.478683,296.766205,-119.009331
39,Green,1,-176.020386,304.650909,-93.211960
39,Green,2,-160.528625,307.211761,-85.105637
39,Green,3,-161.534027,318.911011,-96.064545
39,Green,4,-159.640640,320.095154,-96.675873
39,Green,5,-160.112488,322.055481,-95.340118
39,Green,6,-161.902740,318.747559,-91.130051
39,Green,7,-157.549896,320.053192,-97.366219
39,Green,8,-157.448349,322.634979,-95.104401
39,Green,9,-151.000031,321.950226,-101.500504
39,Green,10,-148.861176,323.225769,-96.726265
39,Green,11,-148.982605,326.641876,-92.326431
39,Green,12,-147.746246,328.372375,-88.980949
39,Green,13,-152.220413,330.250763,-88.975639
39,Green,14,-152.836670,328.694641,-96.144424
40,Green,0,-155.857361,314.768616,-160.020050
40,Green,1,-157.588776,308.009338,-142.676697
40,Green,2,-142.295105,314.408813,-131.890808
40,Green,3,-143.131729,327.053864,-138.074341
40,Green,4,-143.411880,329.098694,-138.982574
40,Green,5,-144.361008,330.870514,-136.090439
40,Green,6,-145.292206,328.879578,-130.015717
40,Green,7,-141.009155,328.807678,-139.873474
40,Green,8,-139.875961,332.686340,-138.335815
40,Green,9,-134.038055,332.547302,-143.450806
40,Green,10,-130.735687,333.568237,-139.077103
40,Green,11,-134.215591,333.583496,-139.777191
40,Green,12,-130.365906,332.100037,-140.653687
40,Green,13,-137.241043,338.993286,-138.901642
40,Green,14,-138.759384,335.719238,-143.037842
41,Green,0,-51.122463,-111.579033,-44.267609
41,Green,1,-48.723385,-108.460678,-43.761871
41,Green,2,-20.882553,-95.513916,-16.358734
41,Green,3,-31.822327,-88.386108,-23.374741
41,Green,4,-29.621641,-88.686768,-22.032959
41,Green,5,-29.336182,-90.351685,-24.712448
41,Green,6,-30.681715,-90.366249,-24.385117
