SERIES,COLOR,FRAME,X,Y,Z
20,Yellow,4,-102.482048,-38.680019,31.500000
20,Yellow,5,-98.502045,-40.670021,31.500000
20,Yellow,6,-99.497047,-37.685017,31.500000
20,Yellow,7,-96.512047,-39.675018,31.500000
20,Yellow,8,-95.019554,-38.182518,34.500000
21,Yellow,0,-174.540039,-164.219421,-4.500000
21,Yellow,1,-171.127258,-162.269226,-4.500000
21,Yellow,2,-169.664551,-163.244324,-4.500000
21,Yellow,3,-169.664551,-163.244324,-1.500000
21,Yellow,4,-171.127258,-160.806519,-1.500000
21,Yellow,5,-168.201950,-164.219421,-1.500000
21,Yellow,6,-168.201950,-164.706924,-1.500000
21,Yellow,7,-165.764160,-162.269226,10.500000
21,Yellow,8,-164.301544,-160.319016,7.500000
22,Yellow,0,-168.249756,187.419403,10.500000
22,Yellow,1,-170.161652,188.853378,10.500000
22,Yellow,2,-171.117645,187.897385,10.500000
22,Yellow,3,-167.293747,186.941391,13.500000
22,Yellow,4,-167.771744,186.463379,16.500000
22,Yellow,5,-163.469864,185.985397,28.500000
22,Yellow,6,-162.035858,186.941391,25.500000
22,Yellow,7,-162.991852,186.941391,34.500000
22,Yellow,8,-168.249756,184.551483,46.500000
23,Yellow,0,-133.604538,-119.533516,25.500000
23,Yellow,1,-132.666962,-118.595917,25.500000
23,Yellow,2,-130.791748,-119.533516,25.500000
23,Yellow,3,-130.791748,-121.408722,28.500000
23,Yellow,4,-131.260544,-120.002319,28.500000
23,Yellow,5,-128.447739,-120.471123,28.500000
23,Yellow,6,-129.854141,-120.471123,28.500000
23,Yellow,7,-125.634941,-120.002319,31.500000
23,Yellow,8,-124.228653,-119.533516,31.500000
24,Yellow,0,38.639156,-152.729721,34.500000
24,Yellow,1,40.019054,-152.269821,31.500000
24,Yellow,2,40.938957,-153.189728,34.500000
24,Yellow,3,39.559055,-153.189728,37.500000
24,Yellow,4,40.019054,-152.729721,37.500000
24,Yellow,5,36.799355,-150.889923,43.500000
24,Yellow,6,37.259354,-150.889923,46.500000
24,Yellow,7,37.259354,-150.889923,46.500000
24,Yellow,8,39.099159,-149.510132,37.500000
25,Yellow,0,121.014366,-38.050716,-235.500000
25,Yellow,1,113.265152,-33.622719,-232.500000
25,Yellow,2,109.944160,-30.301619,-229.500000
25,Yellow,3,104.962555,-28.641119,-229.500000
25,Yellow,4,107.176559,-31.962118,-223.500000
25,Yellow,5,104.409065,-38.050716,-220.500000
25,Yellow,6,107.176559,-44.692917,-217.500000
25,Yellow,7,104.409065,-44.692917,-220.500000
25,Yellow,8,98.320457,-48.013916,-217.500000
26,Yellow,0,-14.595744,-13.696317,37.500000
26,Yellow,1,-15.149245,-12.589317,43.500000
26,Yellow,2,-15.702846,-13.142817,46.500000
26,Yellow,3,-15.702846,-12.035718,46.500000
26,Yellow,4,-15.149245,-13.696317,46.500000
26,Yellow,5,-15.702846,-12.589317,49.500000
26,Yellow,6,-14.042245,-13.142817,49.500000
26,Yellow,7,-13.488746,-13.696317,49.500000
26,Yellow,8,-10.721245,-11.482217,46.500000
27,Yellow,0,-117.009155,-158.422928,34.500000
27,Yellow,1,-114.842255,-156.797821,31.500000
27,Yellow,2,-114.300453,-158.422928,34.500000
27,Yellow,3,-114.300453,-158.964722,37.500000
27,Yellow,4,-115.925652,-157.881210,37.500000
27,Yellow,5,-112.675354,-157.339523,37.500000
27,Yellow,6,-113.217049,-155.714310,37.500000
27,Yellow,7,-109.966751,-155.714310,40.500000
27,Yellow,8,-107.799850,-155.714310,37.500000
28,Yellow,0,-71.539642,-121.632927,37.500000
28,Yellow,1,-69.949844,-121.102921,37.500000
28,Yellow,2,-70.479851,-120.573021,37.500000
28,Yellow,3,-69.419945,-121.102921,37.500000
28,Yellow,4,-70.479851,-120.573021,37.500000
28,Yellow,5,-69.419945,-119.513115,40.500000
28,Yellow,6,-69.949844,-120.573021,40.500000
28,Yellow,7,-67.300148,-120.043022,40.500000
28,Yellow,8,-65.180344,-118.983124,37.500000
29,Yellow,0,91.807861,-138.794128,40.500000
29,Yellow,1,94.401154,-138.794128,43.500000
29,Yellow,2,94.401154,-138.794128,43.500000
29,Yellow,3,93.882561,-139.831512,43.500000
29,Yellow,4,93.363861,-138.794128,46.500000
29,Yellow,5,90.770462,-136.719421,52.500000
29,Yellow,6,90.770462,-136.719421,52.500000
29,Yellow,7,88.695763,-136.719421,55.500000
29,Yellow,8,90.770462,-135.682114,49.500000
