SERIES,COLOR,FRAME,X,Y,Z
9,Yellow,2,164.714310,-193.142792,-129.000000
9,Yellow,3,155.710815,-178.313492,-120.000000
9,Yellow,4,157.829315,-185.198593,-117.000000
9,Yellow,5,156.770111,-191.024384,-114.000000
10,Yellow,0,110.946907,-156.352997,-135.000000
10,Yellow,1,111.465309,-162.055695,-138.000000
10,Yellow,2,105.762611,-159.463593,-135.000000
10,Yellow,3,99.023010,-155.316193,-135.000000
10,Yellow,4,100.059914,-156.871384,-126.000000
10,Yellow,5,97.467812,-161.537292,-117.000000
11,Yellow,0,-145.199997,199.275009,-135.000000
11,Yellow,1,-148.246185,201.305817,-135.000000
11,Yellow,2,-147.230789,202.828903,-135.000000
11,Yellow,3,-148.246185,202.828903,-132.000000
11,Yellow,4,-147.738495,199.275009,-126.000000
11,Yellow,5,-150.276993,196.736511,-126.000000
12,Yellow,0,-102.213188,173.882614,-249.000000
12,Yellow,1,-109.098289,179.708405,-252.000000
12,Yellow,2,-111.216690,183.945313,-249.000000
12,Yellow,3,-116.512886,187.652603,-246.000000
12,Yellow,4,-111.216690,183.945313,-237.000000
12,Yellow,5,-115.983292,176.001007,-240.000000
13,Yellow,0,-63.665588,193.789810,-126.000000
13,Yellow,1,-67.644890,194.784607,-126.000000
13,Yellow,2,-68.142288,196.774216,-126.000000
13,Yellow,3,-68.639687,196.774216,-126.000000
13,Yellow,4,-67.147491,193.789810,-123.000000
13,Yellow,5,-72.121590,190.805313,-114.000000
14,Yellow,0,124.810608,-18.189890,-147.000000
14,Yellow,1,122.372910,-21.602690,-153.000000
14,Yellow,2,116.035011,-19.164989,-159.000000
14,Yellow,3,110.672211,-14.777190,-153.000000
14,Yellow,4,111.647308,-20.627590,-150.000000
14,Yellow,5,104.334312,-22.090191,-144.000000
15,Yellow,0,66.927612,92.634308,-114.000000
15,Yellow,1,65.015411,89.766113,-120.000000
15,Yellow,2,63.103310,91.678307,-117.000000
15,Yellow,3,59.279110,92.634308,-117.000000
15,Yellow,4,61.669209,89.288109,-114.000000
15,Yellow,5,53.064610,87.854012,-96.000000
16,Yellow,0,5.629910,-47.885792,-114.000000
16,Yellow,1,6.567710,-49.761391,-114.000000
16,Yellow,2,2.347610,-47.416889,-111.000000
16,Yellow,3,-0.934690,-44.134590,-108.000000
16,Yellow,4,0.472010,-46.010189,-105.000000
16,Yellow,5,-4.216990,-47.885792,-102.000000
17,Yellow,0,-171.156296,-189.577789,-102.000000
17,Yellow,1,-169.775986,-192.798584,-102.000000
17,Yellow,2,-170.236084,-189.577789,-96.000000
17,Yellow,3,-172.076492,-188.657593,-90.000000
17,Yellow,4,-172.536591,-188.657593,-84.000000
17,Yellow,5,-171.616394,-188.657593,-87.000000
18,Yellow,0,-71.953293,-207.494293,-117.000000
18,Yellow,1,-69.185791,-211.368896,-114.000000
18,Yellow,3,-75.274391,-206.387283,-102.000000
18,Yellow,4,-74.167389,-208.601288,-96.000000
18,Yellow,5,-76.381393,-209.708282,-90.000000
19,Yellow,0,41.683311,-189.875595,-117.000000
19,Yellow,1,41.141911,-191.499496,-114.000000
19,Yellow,2,36.811611,-189.875595,-114.000000
19,Yellow,3,30.315910,-187.710297,-105.000000
19,Yellow,4,33.563709,-187.710297,-99.000000
19,Yellow,5,33.022511,-192.040787,-90.000000
20,Yellow,0,207.083817,-86.689590,-102.000000
20,Yellow,1,206.554214,-90.396889,-111.000000
20,Yellow,2,202.846817,-87.748787,-108.000000
20,Yellow,3,198.080307,-84.571091,-102.000000
20,Yellow,4,201.787613,-89.337692,-102.000000
20,Yellow,5,195.432205,-90.926491,-93.000000
21,Yellow,0,-151.378189,-127.839394,-81.000000
21,Yellow,1,-149.304489,-128.357788,-81.000000
21,Yellow,2,-150.341293,-129.394684,-81.000000
21,Yellow,3,-151.378189,-125.247292,-75.000000
21,Yellow,4,-150.341293,-126.284088,-72.000000
21,Yellow,5,-151.896591,-126.284088,-69.000000
22,Yellow,1,126.928810,-87.069389,-123.000000
22,Yellow,2,123.374908,-83.515488,-126.000000
22,Yellow,3,117.790207,-80.976990,-120.000000
22,Yellow,4,118.805611,-85.038589,-117.000000
22,Yellow,5,113.220810,-87.577087,-105.000000
23,Yellow,0,-172.115387,-86.365089,-243.000000
23,Yellow,1,-168.486389,-90.512489,-237.000000
23,Yellow,2,-169.523193,-86.883492,-234.000000
23,Yellow,3,-174.707489,-86.883492,-225.000000
23,Yellow,4,-172.115387,-91.030891,-222.000000
23,Yellow,5,-175.225891,-94.141487,-222.000000
24,Yellow,2,149.724014,168.919205,-147.000000
24,Yellow,3,143.257614,169.914017,-150.000000
24,Yellow,4,149.724014,165.934708,-150.000000
24,Yellow,5,139.775711,164.442505,-141.000000
25,Yellow,0,-168.817688,72.582108,-57.000000
25,Yellow,1,-168.817688,72.028610,-57.000000
25,Yellow,2,-168.264191,73.135712,-54.000000
25,Yellow,3,-169.371185,74.242706,-54.000000
25,Yellow,4,-167.157196,73.135712,-51.000000
25,Yellow,5,-170.478195,70.921608,-48.000000
26,Yellow,0,-161.304596,169.548309,-57.000000
26,Yellow,1,-161.304596,168.465714,-54.000000
26,Yellow,2,-162.387192,169.007004,-54.000000
26,Yellow,3,-161.304596,168.465714,-51.000000
26,Yellow,4,-160.763290,168.465714,-45.000000
26,Yellow,5,-161.845886,167.383102,-45.000000
27,Yellow,0,-76.791588,148.990509,-51.000000
27,Yellow,1,-78.380386,147.931305,-51.000000
27,Yellow,2,-77.850792,149.520111,-48.000000
27,Yellow,3,-77.850792,148.990509,-48.000000
27,Yellow,4,-77.850792,147.931305,-42.000000
27,Yellow,5,-80.498886,147.931305,-42.000000
28,Yellow,0,-126.493591,2.286310,-48.000000
28,Yellow,1,-127.530487,1.767810,-48.000000
28,Yellow,2,-126.493591,2.804710,-48.000000
28,Yellow,3,-129.085785,3.841610,-45.000000
28,Yellow,4,-127.011993,2.804710,-39.000000
28,Yellow,5,-129.604187,2.804710,-36.000000
29,Yellow,0,-36.043789,-55.591888,-42.000000
29,Yellow,1,-35.028389,-55.591888,-42.000000
29,Yellow,2,-37.059189,-54.576389,-39.000000
29,Yellow,3,-38.582291,-52.545589,-36.000000
29,Yellow,4,-38.582291,-53.053291,-33.000000
29,Yellow,5,-40.613190,-54.068691,-27.000000
30,Yellow,0,-49.240688,86.846313,-39.000000
30,Yellow,1,-49.240688,85.354012,-39.000000
30,Yellow,2,-49.240688,86.846313,-36.000000
30,Yellow,3,-51.230289,87.343712,-33.000000
30,Yellow,4,-50.732891,85.354012,-30.000000
30,Yellow,5,-52.722591,85.851410,-27.000000
31,Yellow,0,-111.641090,146.107407,-33.000000
31,Yellow,1,-112.616188,145.132416,-33.000000
31,Yellow,2,-113.103691,145.619904,-33.000000
31,Yellow,3,-112.616188,145.132416,-33.000000
31,Yellow,4,-112.128693,144.157303,-30.000000
31,Yellow,5,-114.078789,143.182205,-30.000000
32,Yellow,0,-189.775589,3.242310,-30.000000
32,Yellow,1,-188.819595,3.242310,-27.000000
32,Yellow,2,-188.819595,3.720410,-27.000000
32,Yellow,3,-190.253693,5.154510,-27.000000
32,Yellow,4,-188.819595,3.242310,-27.000000
32,Yellow,5,-189.775589,2.764310,-24.000000
33,Yellow,0,27.668011,183.280807,-33.000000
33,Yellow,1,25.792511,182.343018,-33.000000
33,Yellow,2,24.385811,181.874115,-33.000000
33,Yellow,3,20.634611,181.874115,-33.000000
33,Yellow,4,22.041309,179.529617,-33.000000
33,Yellow,5,19.227911,180.467407,-21.000000
34,Yellow,0,-92.906593,-182.517593,-222.000000
34,Yellow,1,-91.383492,-187.086884,-225.000000
34,Yellow,2,-92.398788,-184.040695,-222.000000
34,Yellow,3,-98.491287,-181.502197,-213.000000
34,Yellow,4,-94.937393,-185.056091,-210.000000
34,Yellow,5,-98.998993,-187.594589,-204.000000
35,Yellow,0,-9.198990,14.249010,-30.000000
35,Yellow,1,-9.659090,13.788910,-36.000000
35,Yellow,2,-11.499590,14.249010,-27.000000
35,Yellow,3,-12.879889,15.169210,-27.000000
35,Yellow,4,-13.339990,13.328810,-24.000000
35,Yellow,5,-15.180389,14.709110,-21.000000
36,Yellow,0,-127.358688,-120.107491,-30.000000
36,Yellow,1,-124.648888,-120.559090,-24.000000
36,Yellow,2,-126.003792,-120.107491,-21.000000
36,Yellow,3,-126.907089,-116.494392,-18.000000
36,Yellow,4,-126.907089,-117.397690,-18.000000
36,Yellow,5,-126.455391,-117.849289,-18.000000
37,Yellow,0,-50.109692,12.042710,-21.000000
37,Yellow,1,-47.892288,10.268910,-24.000000
37,Yellow,2,-48.335690,11.599310,-24.000000
37,Yellow,3,-50.996590,12.486210,-24.000000
37,Yellow,4,-50.553089,12.486210,-21.000000
37,Yellow,5,-54.100891,11.599310,-12.000000
38,Yellow,0,-200.809982,-105.743294,-15.000000
38,Yellow,1,-198.196289,-106.614487,-15.000000
38,Yellow,2,-197.760696,-107.050087,-12.000000
38,Yellow,3,-199.503082,-105.743294,-12.000000
38,Yellow,4,-199.067490,-105.307693,-9.000000
38,Yellow,5,-198.631897,-104.872093,-9.000000
39,Yellow,0,-74.167389,-179.265182,-15.000000
39,Yellow,1,-71.953293,-179.818695,-15.000000
39,Yellow,2,-73.060287,-179.265182,-9.000000
39,Yellow,3,-75.827888,-177.051193,-3.000000
39,Yellow,4,-76.381393,-176.497696,-3.000000
39,Yellow,5,-76.381393,-177.051193,3.000000
40,Yellow,0,-117.459190,82.398811,3.000000
40,Yellow,1,-117.459190,81.316208,3.000000
40,Yellow,2,-116.376587,82.398811,6.000000
40,Yellow,3,-116.917892,82.940109,6.000000
40,Yellow,4,-116.917892,82.398811,9.000000
40,Yellow,5,-119.083092,82.398811,12.000000
41,Yellow,0,-120.220192,64.781212,0.000000
41,Yellow,1,-121.279488,65.310806,0.000000
41,Yellow,2,-120.749893,64.781212,3.000000
41,Yellow,3,-121.279488,65.310806,3.000000
41,Yellow,4,-120.749893,64.781212,6.000000
41,Yellow,5,-121.809090,65.840508,6.000000
42,Yellow,0,-108.866989,-118.507690,-3.000000
42,Yellow,1,-106.274887,-118.507690,-3.000000
42,Yellow,2,-106.793289,-117.470787,0.000000
42,Yellow,3,-108.866989,-115.915489,3.000000
42,Yellow,4,-108.348587,-115.397087,6.000000
42,Yellow,5,-107.830193,-114.878693,6.000000
43,Yellow,0,-109.153091,-30.714390,12.000000
43,Yellow,1,-107.122192,-30.206690,12.000000
43,Yellow,2,-107.122192,-30.206690,15.000000
43,Yellow,3,-107.629890,-30.206690,15.000000
43,Yellow,4,-108.645393,-29.698990,15.000000
43,Yellow,5,-109.153091,-30.714390,18.000000
44,Yellow,0,-48.245789,-37.506691,9.000000
44,Yellow,1,-47.748390,-37.506691,9.000000
44,Yellow,2,-47.748390,-36.014389,9.000000
44,Yellow,3,-49.738091,-36.014389,9.000000
44,Yellow,4,-48.245789,-34.522190,12.000000
44,Yellow,5,-50.732891,-34.024792,18.000000
45,Yellow,0,-197.600189,80.331306,18.000000
45,Yellow,1,-196.493195,80.884811,24.000000
45,Yellow,2,-194.832687,79.777809,24.000000
45,Yellow,3,-194.279190,79.777809,24.000000
45,Yellow,4,-193.725693,80.884811,24.000000
45,Yellow,5,-193.725693,80.331306,27.000000
46,Yellow,0,-61.163891,-119.506393,24.000000
46,Yellow,1,-59.539989,-118.965088,24.000000
46,Yellow,2,-60.622589,-118.423790,27.000000
46,Yellow,3,-62.246490,-117.341187,27.000000
46,Yellow,4,-62.787788,-116.258591,30.000000
46,Yellow,5,-61.163891,-114.634689,30.000000
47,Yellow,0,-101.683586,157.994003,24.000000
47,Yellow,1,-103.802094,156.934814,24.000000
47,Yellow,2,-103.272491,156.934814,24.000000
47,Yellow,3,-104.331688,157.464417,24.000000
47,Yellow,4,-102.213188,156.405212,21.000000
47,Yellow,5,-102.742790,156.405212,24.000000
48,Yellow,0,64.288307,10.581110,21.000000
48,Yellow,1,63.251411,8.507410,18.000000
48,Yellow,2,62.214611,6.952110,30.000000
48,Yellow,3,60.659309,8.507410,30.000000
48,Yellow,4,61.696110,8.507410,30.000000
48,Yellow,5,61.177711,9.025910,39.000000
49,Yellow,0,181.060913,-158.377686,-33.000000
49,Yellow,1,180.066116,-159.372498,-39.000000
49,Yellow,2,179.568710,-158.875092,-30.000000
49,Yellow,3,177.081604,-152.906189,-30.000000
49,Yellow,4,174.594604,-151.413895,-30.000000
49,Yellow,5,175.092010,-154.398392,-24.000000
50,Yellow,1,-71.176193,34.463211,-33.000000
50,Yellow,2,-72.151291,33.488209,-30.000000
50,Yellow,3,-73.126289,35.438309,-30.000000
50,Yellow,4,-72.638786,33.975712,-27.000000
50,Yellow,5,-75.563988,34.463211,-24.000000
51,Yellow,0,25.354610,-166.398895,27.000000
51,Yellow,1,25.842110,-165.911285,30.000000
51,Yellow,2,24.379610,-164.936295,30.000000
51,Yellow,3,21.941910,-162.011093,33.000000
51,Yellow,4,21.454411,-160.060989,33.000000
51,Yellow,5,23.404510,-161.523590,42.000000
52,Yellow,0,-9.557590,-89.495888,18.000000
52,Yellow,1,-8.601490,-89.495888,21.000000
52,Yellow,2,-9.079490,-89.017792,27.000000
52,Yellow,3,-10.513590,-87.105690,30.000000
52,Yellow,4,-11.469689,-86.627693,30.000000
52,Yellow,5,-10.991690,-86.627693,39.000000
53,Yellow,1,-150.576996,62.518311,-3.000000
53,Yellow,2,-149.142883,62.518311,-3.000000
53,Yellow,3,-150.098984,62.040310,-3.000000
53,Yellow,4,-149.142883,62.040310,0.000000
53,Yellow,5,-150.098984,62.040310,0.000000
54,Yellow,1,-149.575287,-106.497993,12.000000
54,Yellow,2,-148.637497,-106.966888,15.000000
54,Yellow,3,-150.044189,-105.560188,15.000000
54,Yellow,4,-150.044189,-105.560188,12.000000
54,Yellow,5,-150.513092,-105.560188,12.000000
55,Yellow,0,-157.956390,183.647217,-219.000000
55,Yellow,1,-162.344193,189.497513,-225.000000
55,Yellow,2,-162.344193,194.860413,-225.000000
55,Yellow,3,-165.756897,195.347916,-216.000000
55,Yellow,4,-162.344193,190.960114,-210.000000
55,Yellow,5,-164.781784,184.622208,-213.000000
56,Yellow,1,-10.822890,-208.279785,30.000000
56,Yellow,2,-10.822890,-207.197189,39.000000
56,Yellow,3,-12.988090,-205.573288,45.000000
56,Yellow,4,-12.988090,-203.949387,48.000000
56,Yellow,5,-11.364190,-201.784195,51.000000
57,Yellow,1,-57.195690,-48.557091,27.000000
57,Yellow,2,-53.488388,-47.497791,39.000000
57,Yellow,3,-54.547588,-44.849689,42.000000
57,Yellow,4,-54.017990,-44.849689,42.000000
57,Yellow,5,-54.547588,-44.849689,48.000000
58,Yellow,2,5.187410,170.257309,-12.000000
58,Yellow,3,3.632110,170.257309,-12.000000
58,Yellow,4,4.668910,167.665207,-9.000000
58,Yellow,5,3.113710,169.220413,-3.000000
59,Yellow,3,-181.246887,-146.470688,-42.000000
59,Yellow,4,-180.739197,-146.978394,-42.000000
59,Yellow,5,-181.246887,-145.962997,-42.000000
60,Yellow,4,-65.487289,176.768005,27.000000
60,Yellow,5,-65.009293,178.202103,30.000000
61,Green,1,55.735626,-173.908722,11.069901
61,Green,2,54.400635,-174.336487,16.504211
61,Green,3,50.319183,-169.618164,19.776367
61,Green,4,51.145203,-169.506409,18.150909
61,Green,5,49.984131,-169.245514,18.856613
62,Green,0,10.311554,-198.350128,24.359764
62,Green,1,11.464340,-198.704681,29.605709
62,Green,2,10.369507,-198.469696,30.157791
62,Green,3,5.553391,-192.430206,31.430573
62,Green,4,5.076965,-192.481140,32.445766
62,Green,5,5.940598,-191.177475,35.164894
63,Green,0,67.161774,97.344330,-104.299377
63,Green,1,65.308823,96.251663,-110.654572
63,Green,2,62.653839,96.560181,-110.219391
63,Green,3,59.466583,97.681259,-108.516861
63,Green,4,58.800797,95.453094,-110.556580
63,Green,5,54.252014,93.615479,-93.945801
64,Green,5,40.078903,35.470848,42.972595
65,Yellow,0,-45.938290,-156.571289,-216.000000
65,Yellow,1,-43.724289,-162.659897,-216.000000
65,Yellow,2,-45.938290,-160.999390,-216.000000
65,Yellow,3,-50.919891,-158.231796,-210.000000
65,Yellow,4,-49.259388,-162.106384,-204.000000
65,Yellow,5,-53.133888,-164.873993,-201.000000
66,Yellow,0,12.453011,78.068413,-216.000000
66,Yellow,1,10.287810,79.692307,-219.000000
66,Yellow,2,9.205210,84.564011,-219.000000
66,Yellow,3,4.333510,88.353111,-219.000000
66,Yellow,4,9.205210,82.398811,-216.000000
66,Yellow,5,-0.538190,76.985809,-204.000000
67,Yellow,0,-119.160988,21.882210,-201.000000
67,Yellow,1,-122.868286,21.352510,-201.000000
67,Yellow,2,-125.516388,24.530310,-201.000000
67,Yellow,3,-129.753387,25.589510,-198.000000
67,Yellow,4,-128.164490,23.471010,-192.000000
67,Yellow,5,-131.871796,20.293310,-192.000000
